Datetime,Rsl_1,Rsl_2,Rsl_3,flow_spill_Rsl_1,flow_spill_Rsl_2,flow_spill_Rsl_3
2001-05-20T00:00:00,28435.393400101824,98629.65250006797,58989.03712502077,667.3234962706866,2618.50761458085,967.7942953090202
2001-05-21T00:00:00,27608.21891909147,95387.17549425997,57783.583977272814,827.1744810103563,3242.4770058079985,1205.453147747957
2001-05-22T00:00:00,27132.618674091205,93462.03881219025,57288.5334295071,772.6002450002647,3024.936682069716,1132.2505477657116
2001-05-23T00:00:00,26634.682929734703,91515.8149016248,56553.100233957506,497.9357443565008,1946.2239105654508,735.4331955495974
2001-05-24T00:00:00,26004.11984525487,89055.04509197794,55615.34564287971,630.5630844798332,2460.769809646861,937.7545910777955
2001-05-25T00:00:00,25264.035781752333,86170.66513973077,54508.45445528568,740.0840635025381,2884.3799522471677,1106.8911875940248
2001-05-26T00:00:00,29773.48734443215,102701.7465134325,64754.849602540766,895.9484373201818,3485.278626298276,1350.6448527449218
2001-05-27T00:00:00,33009.43515991315,109606.068,65109.096000000005,922.0521845190016,3577.4869145839602,1404.7302494148842
2001-05-28T00:00:00,32245.30084729783,106620.36666947024,63988.017790473925,793.8343126153175,3095.6813305297533,1184.7982095260832
2001-05-29T00:00:00,31213.5078725915,102674.83416947024,62525.006590473924,1031.7929747063292,3945.5325000000003,1463.0112000000001
2001-05-30T00:00:00,29919.80123056848,97740.66017429199,60684.188155289055,1293.7066420230235,4934.173995178257,1840.818435184866
2001-05-31T00:00:00,28472.599169506582,92240.97513524332,58613.17555839758,1447.2020610618972,5499.685039048667,2071.012596891476
2001-06-01T00:00:00,27174.35379859163,87334.17931157269,56739.769127379084,1298.2453709149527,4906.795823670632,1873.4064310185013
2001-06-02T00:00:00,26019.50002497841,83003.04471972819,55054.318422295844,1154.85377361322,4331.134591844499,1685.4507050832365
2001-06-03T00:00:00,24795.71105703502,78454.75043203958,53245.78993140301,1223.7889679433902,4548.294287688605,1808.5284908928359
2001-06-04T00:00:00,23608.916774577578,74089.78797799569,51467.8943248339,1186.7942824574416,4364.962454043899,1777.8956065691104
2001-06-05T00:00:00,22415.207651977547,69763.91405042331,49647.230765095585,1193.709122600029,4325.873927572371,1820.6635597383108
2001-06-06T00:00:00,21321.829052941557,65881.27258926527,47941.83516267621,1093.3785990359918,3882.641461158039,1705.3956024193772
2001-06-07T00:00:00,20330.042018904256,62465.913000049586,46347.95821106417,991.7870340373004,3415.3595892156814,1593.8769516120356
2001-06-08T00:00:00,19519.356887539565,59798.541286388565,44995.2270622554,810.6851313646897,2667.371713661019,1352.7311488087726
2001-06-09T00:00:00,19142.510888368808,58797.356863942936,44429.25857973418,614.4459991707554,1881.0244224456278,1075.7284825212193
2001-06-10T00:00:00,18416.744211570356,56807.87760610086,43085.330621449575,725.7666767984504,1989.479257842075,1343.9279582846036
2001-06-11T00:00:00,17904.06999428248,55488.211304254844,42101.05341377974,512.6742172878768,1319.666301846018,984.2772076698359
2001-06-12T00:00:00,17346.316074292183,54803.034,40928.56810238081,557.7539199902973,685.1773042548391,1172.4853113989268
2001-06-13T00:00:00,16804.98109293189,54803.034,39671.020465937596,541.3349813602929,-3.0513140430301085e-12,1257.5476364432136
2001-06-14T00:00:00,16446.331806577782,54803.034,38670.471493273355,358.6492863541048,0.0,1000.5489726642397
2001-06-15T00:00:00,16340.940000000004,54803.034,37555.080985261025,105.39180657778131,0.0,1115.3905080123272
2001-06-16T00:00:00,16340.940000000004,54803.034,36430.05750034251,1.4832776598063027e-12,0.0,1125.0234849185144
2001-06-17T00:00:00,16340.940000000004,54803.034,35359.00792937404,0.0,0.0,1071.0495709684726
2001-06-18T00:00:00,19310.940000000002,65801.034,40983.72050975809,0.0,0.0,747.28741961595
2001-06-19T00:00:00,19370.340000000004,66020.994,40760.485333559685,0.0,0.0,350.67517619840544
2001-06-20T00:00:00,19562.10595395978,66664.63263861714,41291.75372051575,283.43404604022135,1116.0413613828655,488.2516130439393
2001-06-21T00:00:00,19441.868541489464,66191.18942536434,41087.55556866339,120.23741247031563,473.4432132527992,204.198151852359
2001-06-22T00:00:00,19189.22397474921,65198.44252882698,40661.55710969652,252.64456674025402,992.7468965373637,425.9984589668655
2001-06-23T00:00:00,18738.6949946786,63429.950793310025,39895.62257098657,450.52898007060844,1768.4917355169537,765.9345387099547
2001-06-24T00:00:00,18195.483994410795,61302.915760520475,38954.07788836371,543.2110002678054,2127.035032789547,941.544682622859
2001-06-25T00:00:00,17900.580673220662,60099.09130158464,38520.38334700502,591.9033211901339,2303.624458935833,1070.8945413586898
2001-06-26T00:00:00,27232.13041982406,94596.4403485499,58622.09063823527,410.05025339660034,1576.090953034725,798.452708769754
2001-06-27T00:00:00,27085.53316714557,94041.96475056405,58318.97721560877,146.5972526784915,554.4755979858595,303.1134226265016
2001-06-28T00:00:00,26685.620935246614,92472.94359542879,57718.36638921488,399.91223189895607,1569.021155135254,600.6108263938884
2001-06-29T00:00:00,26161.84052169475,90418.22712789067,56931.00686781709,523.7804135518629,2054.716467538122,787.3595213977989
2001-06-30T00:00:00,25608.417738219625,88249.00568027268,56095.13893481547,553.4227834751244,2169.2214476179915,835.8679330016142
2001-07-01T00:00:00,24752.36223182852,84897.5945430342,54793.443207304525,856.0555063911046,3351.4111372384837,1301.6957275109462
2001-07-02T00:00:00,23866.75393559828,81435.48045791035,53436.20394978645,885.6082962302403,3462.114085123844,1357.2392575180727
2001-07-03T00:00:00,23089.129478040053,78403.62513633372,52227.78153174264,777.6244575582275,3031.855321576635,1208.4224180438114
2001-07-04T00:00:00,22167.57942592316,74823.32379903235,50770.80798280801,921.5500521168959,3580.301337301365,1456.9735489346351
2001-07-05T00:00:00,21317.736782277367,71534.79380539738,49402.51335324937,849.8426436457914,3288.52999363498,1368.2946295586373
2001-07-06T00:00:00,20381.805147367177,67936.0632656511,47854.88282496459,935.9316349101915,3598.7305397462824,1547.6305282847854
2001-07-07T00:00:00,19816.77953248959,65781.56015622256,46890.57697208161,565.0256148775877,2154.503109428535,964.3058528829818
2001-07-08T00:00:00,19261.52952222385,63693.869936528215,45897.6860737957,555.2500102657395,2087.690219694348,992.8908982859043
2001-07-09T00:00:00,18644.81679853619,61404.58725683934,44752.907406934406,616.7127236876587,2289.282679688874,1144.778666861298
2001-07-10T00:00:00,18005.319987435025,59072.66949809754,43508.88845148793,639.4968111011643,2331.9177587418,1244.0189554464741
2001-07-11T00:00:00,18432.733655045995,60755.11421486861,44458.873434463654,582.3863323890296,2056.875283228928,1216.4950170242769
2001-07-12T00:00:00,17926.088945338164,59079.40949094075,43274.72100837632,506.6447097078299,1675.7047239278645,1184.1524260873339
2001-07-13T00:00:00,17624.076673835338,58019.49571750443,42622.13066646659,302.0122715028255,1059.9137734363144,652.5903419097316
2001-07-14T00:00:00,17338.545203487058,57053.259612905815,41943.561659025065,285.53147034828027,966.2361045986148,678.5690074415253
2001-07-15T00:00:00,16973.101391780197,55876.23626249892,40999.22707819536,365.44381170685875,1177.0233504068995,944.3345808296984
2001-07-16T00:00:00,16577.96006526556,54803.034,39860.089742628006,395.1413265146379,1073.202262498915,1139.137335567358
2001-07-17T00:00:00,16340.940000000004,54803.034,38750.91603127965,237.020065265559,0.0,1109.1737113483523
2001-07-18T00:00:00,16340.940000000004,54803.034,37833.61344454539,0.0,0.0,917.3025867342566
2001-07-19T00:00:00,16340.940000000004,54803.034,36857.93369240788,0.0,0.0,975.6797521375113
2001-07-20T00:00:00,16340.940000000004,54803.034,35821.77265734994,0.0,0.0,1036.1610350579422
2001-07-21T00:00:00,16340.940000000004,54803.034,34928.426303558175,0.0,0.0,893.3463537917604
2001-07-22T00:00:00,16340.940000000004,54803.034,34001.85706069182,0.0,0.0,926.5692428663501
2001-07-23T00:00:00,16667.640000000003,56012.814,34257.32466131919,0.0,0.0,445.45239937263364
2001-07-24T00:00:00,16667.640000000003,56012.814,33849.83419254456,0.0,0.0,407.4904687746347
2001-07-25T00:00:00,20811.93191300452,71321.20832308193,42457.37192326954,162.20808699548562,638.7056769180786,631.8622692750203
2001-07-26T00:00:00,21394.88914484312,73435.53170001083,43408.85259602085,189.24276816139988,745.1566230710916,705.2393272486865
2001-07-27T00:00:00,26007.978915909447,90362.03886147068,53707.370520236094,673.5102289336736,2649.932838540151,1043.642075784753
2001-07-28T00:00:00,25770.505364559045,89360.34621200705,53530.87119882735,534.4735513504038,2101.492649463627,813.6993214087469
2001-07-29T00:00:00,25514.491866456363,88354.13473569066,53152.82296916994,256.0134981026819,1006.2114763163835,378.04822965741494
2001-07-30T00:00:00,25071.094888360447,86613.26422485168,52494.8640677007,443.3969780959167,1740.870510838989,657.9589014692372
2001-07-31T00:00:00,24188.003789441,83148.09839490631,51180.086880359355,883.0910989194448,3465.1658299453734,1314.7771873413408
2001-08-01T00:00:00,23226.1123378206,79377.90149575891,49739.158789051515,961.8914516204012,3770.1968991473955,1440.9280913078405
2001-08-02T00:00:00,22154.909517864882,75190.43635103483,48111.6237582692,1071.2028199557162,4187.465144724081,1627.5350307823203
2001-08-03T00:00:00,21169.664918181465,71353.89277471982,46585.80985197282,985.2445996834176,3836.543576315013,1525.8139062963726
2001-08-04T00:00:00,20234.373847864448,67734.17603897754,45096.77307803752,935.2910703170153,3619.716735742276,1489.0367739353035
2001-08-05T00:00:00,19312.956190036988,64198.571327489015,43578.50982231077,921.4176578274601,3535.6047114885305,1518.2632557267525
2001-08-06T00:00:00,18494.349986049758,61097.873842165944,42166.95186061281,818.6062039872297,3100.6974853230704,1411.557961697956
2001-08-07T00:00:00,17684.330071804095,58098.1370074651,40674.58796053348,810.019914245662,2999.7368347008432,1492.3639000793303
2001-08-08T00:00:00,17117.93837311787,56084.212026914116,39528.69311990978,566.3916986862242,2013.9249805509828,1145.8948406236948
2001-08-09T00:00:00,16682.04200808375,54803.034,38484.93906174827,435.89636503412004,1281.178026914114,1043.7540581615112
2001-08-10T00:00:00,16370.170979208473,54803.034,37529.19617049141,311.8710288752773,3.1643256742534457e-12,955.7428912568662
2001-08-11T00:00:00,16340.940000000004,54803.034,36463.128606527884,29.230979208472267,0.0,1066.0675639635244
2001-08-12T00:00:00,16340.940000000004,54803.034,35490.078320660126,-1.681048014447143e-12,0.0,973.0502858677544
2001-08-13T00:00:00,16340.940000000004,54803.034,34659.14612218345,0.0,0.0,830.9321984766781
2001-08-14T00:00:00,16340.940000000004,54803.034,33796.74409345153,0.0,0.0,862.4020287319114
2001-08-15T00:00:00,16340.940000000004,54803.034,32950.52780146661,0.0,0.0,846.2162919849246
2001-08-16T00:00:00,16340.940000000004,54803.034,32139.771784176028,0.0,0.0,810.7560172905829
2001-08-17T00:00:00,16340.940000000004,54803.034,31547.240519646904,0.0,0.0,592.5312645291222
2001-08-18T00:00:00,16340.940000000004,54803.034,30991.31654801294,0.0,0.0,555.9239716339639
2001-08-19T00:00:00,16340.940000000004,54803.034,30483.175734606608,0.0,0.0,508.1408134063313
2001-08-20T00:00:00,16340.940000000004,54803.034,30101.901673247547,0.0,0.0,381.27406135906085
2001-08-21T00:00:00,16340.940000000004,54803.034,30050.352000000006,0.0,0.0,51.54967324754335
2001-08-22T00:00:00,18716.940000000002,63601.434,35113.671238038936,0.0,0.0,34.28076196107152
2001-08-23T00:00:00,21627.54,74379.474,41358.231238038934,0.0,0.0,0.0
2001-08-24T00:00:00,21347.163091589442,73261.5386810475,41002.87885578706,339.776908410558,1337.8953189525037,482.79238225187294
2001-08-25T00:00:00,21339.42211156369,73105.67317584167,41377.86740876916,542.340980025751,2135.505505205835,771.9714470178994
2001-08-26T00:00:00,20675.961994052515,70496.93808054013,40426.51905175497,663.460117511175,2608.735095301543,951.3483570141885
2001-08-27T00:00:00,26475.14904334724,91809.8134860883,53379.14999062431,734.8129507052772,2882.7245944518286,1065.7690611306634
2001-08-28T00:00:00,26462.05833482784,91625.21665663825,53795.85079538124,666.4907085193972,2604.1568294500453,985.1391952430781
2001-08-29T00:00:00,25310.78559978023,87109.28103543972,52123.95505607537,1151.272735047614,4515.935621198533,1671.8957393058693
2001-08-30T00:00:00,24308.519990194836,83181.83385568047,50661.01665139386,1002.2656095853911,3927.447179759254,1462.938404681513
2001-08-31T00:00:00,23094.633818931587,78439.38488133844,48864.591186183105,1213.8861712632486,4742.448974342022,1796.425465210759
2001-09-01T00:00:00,22405.904457681714,75758.01338055967,47829.91087763036,688.7293612498729,2681.371500778763,1034.6803085527436
2001-09-02T00:00:00,21451.368955725,72063.56048243938,45791.03082777106,954.535501956713,3694.452898120296,2038.880049859307
2001-09-03T00:00:00,20527.81260004024,68505.26873668762,43784.750504476455,923.5563556847588,3558.2917457517574,2006.2803232946017
2001-09-04T00:00:00,19653.25065272409,65164.548662369365,41848.44656196378,874.5619473161513,3340.720074318254,1936.3039425126758
2001-09-05T00:00:00,18835.134343157955,62079.482834375725,39990.07996107923,818.1163095661364,3085.0658279936397,1858.3666008845457
2001-09-06T00:00:00,18200.672353115508,59734.978259772186,38496.43518817544,634.4619900424492,2344.5045746035375,1493.644772903789
2001-09-07T00:00:00,17701.75863867195,57954.796412319934,37258.4712714064,498.91371444355826,1780.181847452248,1237.9639167690373
2001-09-08T00:00:00,17280.567077627307,56531.14039241481,36141.426461341456,421.1915610446418,1423.6560199051257,1117.0448100649458
2001-09-09T00:00:00,16843.747731049916,55178.60404152119,34879.33888572655,436.81934657739055,1352.5363508936223,1262.0875756149
2001-09-10T00:00:00,16540.71793288054,54803.034,33888.46290546313,303.029798169376,375.57004152118947,990.8759802634212
2001-09-11T00:00:00,16340.940000000004,54803.034,32854.28671648493,199.77793288053834,1.017104681010036e-12,1034.176188978201
2001-09-12T00:00:00,16340.940000000004,54803.034,32215.008131663533,1.681048014447143e-12,0.0,639.2785848213973
2001-09-13T00:00:00,18182.340000000004,61621.794,35488.68962579329,0.0,0.0,676.9585058702462
2001-09-14T00:00:00,21686.940000000002,74599.43400000001,42263.16554042168,0.0,0.0,744.48408537161
2001-09-15T00:00:00,21419.17457669889,73531.15728489993,41651.07080767346,327.1654233011138,1288.2367151000685,739.5347327482217
2001-09-16T00:00:00,20955.684622210872,71706.13320250483,40715.31866370984,463.4899544880158,1825.0240823951083,935.7521439636153
2001-09-17T00:00:00,20612.87993207094,70358.11618539397,40023.035749177914,342.80469013993303,1348.0170171108564,692.2829145319273
2001-09-18T00:00:00,20406.42067731473,69548.1378008255,39604.28103824756,206.4592547562099,809.9783845684676,418.7547109303554
2001-09-19T00:00:00,20189.544255677978,68699.08604121694,39162.678984626174,216.87642163675363,849.0517596085621,441.6020536213818
2001-09-20T00:00:00,19852.5389471516,67381.65715597944,38474.65692802643,337.00530852637985,1317.428885237498,688.0220565997453
2001-09-21T00:00:00,19951.34899745822,67625.03396009632,38746.59987919834,613.9899496933796,2396.143195883124,1257.3370488280923
2001-09-22T00:00:00,21525.267911905747,73369.81709397223,42161.85587135967,445.68108555247073,1733.8568661240856,917.704007838663
2001-09-23T00:00:00,21027.293795052734,71438.35784032644,41135.35920489685,497.97411685301387,1931.4592536457917,1026.4966664628262
2001-09-24T00:00:00,20407.946131366134,69026.04829677785,39875.80176175435,619.3476636865987,2412.3095435485825,1259.5574431424968
2001-09-25T00:00:00,19829.73476114352,66728.16513798798,38724.53903515775,875.211370222614,3397.6831587898773,1788.4627265966005
2001-09-26T00:00:00,19468.900544698183,65298.27460950144,38001.12211676909,598.43421644534,2309.73052848654,1233.1769183886652
2001-09-27T00:00:00,18876.057901121367,63031.363093696644,36764.97845735896,592.8426435768151,2266.911515804794,1236.1436594101351
2001-09-28T00:00:00,18356.612751817294,61061.01595841816,35671.50680105109,519.4451493040716,1970.3471352784843,1093.4716563078696
2001-09-29T00:00:00,17759.22160557503,58830.938712339324,34389.4336532017,597.391146242267,2230.0772460788367,1282.0731478493876
2001-09-30T00:00:00,17260.160202995405,57011.18693847878,33290.13654362566,499.06140257962335,1819.7517738605422,1099.297109576038
2001-10-01T00:00:00,26705.453081106753,92074.94605820853,53492.707126390946,355.70712188865383,1229.6408802702394,825.0294172347122
2001-10-02T00:00:00,26316.651070927495,90879.10108468097,52507.214604444765,388.8020101792587,1195.8449735275683,985.4925219461827
2001-10-03T00:00:00,25840.0779949562,89017.48242796637,51550.60058354901,476.57307597129784,1861.6186567145974,956.6140208957557
2001-10-04T00:00:00,25221.065417028312,86595.88574994572,50309.490207897936,619.0125779278848,2421.5966780206522,1241.110375651074
2001-10-05T00:00:00,24478.36515014955,83693.91440527422,48817.93943184798,742.7002668787618,2901.971344671501,1491.5507760499545
2001-10-06T00:00:00,23644.158392470585,80440.39529658757,47138.505242415864,834.2067576789675,3253.519108686656,1679.4341894321155
2001-10-07T00:00:00,24576.070477412522,83732.51244954855,49244.36591134284,850.0879150580608,3306.6828470390074,1717.3393310730257
2001-10-08T00:00:00,27054.70776530552,92775.17135568825,54653.3232295506,788.3627121070024,3055.1410938603053,1600.2426817922326
2001-10-09T00:00:00,30355.672480701032,104911.1582935518,61795.16038479885,500.63528460448975,1941.4530621364502,1014.3228447517506
2001-10-10T00:00:00,31333.151335104612,108379.47070124236,63997.12810305187,804.5211455964185,3130.4875923094337,1621.232281746975
2001-10-11T00:00:00,30408.140478762005,104757.59061898339,62149.80159004108,984.4108563426074,3841.8400822589642,1974.766513010791
2001-10-12T00:00:00,29646.52662487461,101785.21586362593,60622.42840186024,761.613853887398,2972.3747553574644,1527.3731881808435
2001-10-13T00:00:00,28859.743431691917,98719.94896496256,59041.227518330925,786.7831931826925,3065.2668986633726,1581.2008835293161
2001-10-14T00:00:00,27888.24254281985,94941.11327996032,57085.004616569815,971.5008888720658,3778.8356850022415,1956.2229017611126
2001-10-15T00:00:00,27124.59571941325,91976.36988782856,55543.85303276527,763.6468234065998,2964.7433921317524,1541.1515838045489
2001-10-16T00:00:00,26412.31755954647,89218.62876721457,54101.74782028805,712.2781598667799,2757.7411206139896,1442.105212477217
2001-10-17T00:00:00,33323.87930407601,109606.068,65109.096000000005,632.238255470465,2441.6051408448116,1283.8152363532438
2001-10-18T00:00:00,32459.996112686826,106279.09648850939,63349.41673467576,863.883191389182,3326.971511490616,1759.6792653242458
2001-10-19T00:00:00,33061.32590527978,108420.40708850938,64792.03753467576,824.270207407043,3137.7294,1615.9392
2001-10-20T00:00:00,32208.947762536445,105185.53097695611,63120.88670140435,852.3781427433332,3234.8761115532625,1671.1508332714102
2001-10-21T00:00:00,35405.37,109606.068,65109.096000000005,942.9144641612398,3583.2837926445472,1851.4141341145616
2001-10-22T00:00:00,34632.99208563775,106679.49380270722,63591.536673900024,772.3779143622515,2926.574197292783,1517.5593260999842
2001-10-23T00:00:00,33825.74608563775,103690.23740270722,62052.06147390002,807.246,2989.2563999999993,1539.4752000000003
2001-10-24T00:00:00,32986.662887200815,100595.45569740143,60453.56076828751,839.0831984369354,3094.781705305802,1598.5007056125078
2001-10-25T00:00:00,32156.585349864694,97547.06385877928,58873.56013117148,830.0775373361196,3048.3918386221485,1580.0006371160373
2001-10-26T00:00:00,31214.695053716678,94105.31734698187,57082.44589862883,941.8902961480172,3441.7465117974016,1791.11423254265
2001-10-27T00:00:00,30243.61772633959,90576.64273745447,55237.739431202586,971.0773273770865,3528.6746095273948,1844.7064674262415
2001-10-28T00:00:00,29158.823816084037,86663.16180625725,53179.68610129022,1084.7939102555526,3913.4809311972253,2058.053329912365
2001-10-29T00:00:00,28411.496255240494,83990.54197852279,51764.00116804841,747.327560843545,2672.6198277344624,1415.6849332418142
2001-10-30T00:00:00,27529.254219418308,80872.13923175601,50095.95761358025,882.2420358221865,3118.4027467667825,1668.0435544681634
2001-10-31T00:00:00,26276.499739168958,76486.30289833412,47730.95290753976,1252.754480249349,4385.836333421892,2365.0047060404936
2001-11-01T00:00:00,25109.41723498994,72454.28025610874,45532.08066835937,1167.0825041790163,4032.022642225378,2198.872239180391
2001-11-02T00:00:00,24666.33076921818,71167.01363262023,44867.13364519836,1066.7864657717626,3596.846623488509,2003.0670231610118
2001-11-03T00:00:00,24139.340510717262,69626.85933533395,43996.04956978573,942.7902585009184,3079.874297286288,1763.164075412627
2001-11-04T00:00:00,25238.08409777239,74017.22019796212,46539.354659849756,683.2564129448741,2208.43913737183,1279.894909935977
2001-11-05T00:00:00,24745.282635238316,72448.18353074856,45615.72905744487,492.80146253407435,1569.0366672135572,923.6256024048859
2001-11-06T00:00:00,24016.055760476775,70008.78063265202,44232.07829152787,729.2268747615404,2439.402898096537,1383.6507659170056
2001-11-07T00:00:00,23263.95275582354,67522.29951460585,42806.175388704476,752.1030046532345,2486.481118046165,1425.9029028233895
2001-11-08T00:00:00,22213.453986045293,64132.202770446616,40817.965215263896,1050.4987697782437,3390.0967441592347,1988.21017344058
2001-11-09T00:00:00,22944.66637714299,67397.54362030525,42633.697391075664,961.6876089023044,3003.5191501413633,1816.307824188231
2001-11-10T00:00:00,22211.091143955375,65418.55537993985,41308.132484678295,941.4752331876155,2748.8482403654025,1771.6049063973678
2001-11-11T00:00:00,35405.37,109606.068,65109.096000000005,948.055892135717,2992.756926377149,1808.5772639343143
2001-11-12T00:00:00,34994.512445466855,108550.75052075971,64401.70590287459,737.5575545331475,2265.097479240291,1408.3100971254087
2001-11-13T00:00:00,34265.97144546686,105852.94112075971,63040.64670287459,847.341,3137.7294,1615.9392
2001-11-14T00:00:00,35405.37,109606.068,65109.096000000005,882.8793694855352,3270.260129256184,1683.9884585278949
2001-11-15T00:00:00,34446.52487272527,106066.86074343753,63281.08326810299,958.8451272747308,3539.2072565624717,1828.0127318970144
2001-11-16T00:00:00,33559.08887272527,102780.65834343754,61588.68006810299,887.436,3286.2024,1692.4032000000002
2001-11-17T00:00:00,32758.995210052748,99833.35125443185,60092.76004302817,918.8936626725203,3387.2270890056857,1750.8000250748223
2001-11-18T00:00:00,31931.982572478868,96799.62688264076,58518.49907565476,827.0126375738802,3033.724371791084,1574.260967373405
2001-11-19T00:00:00,35405.37,109606.068,65109.096000000005,1067.6869340452365,3897.4216795499337,2031.01726015893
2001-11-20T00:00:00,34246.71969595461,105400.65673426402,62907.288743051555,1158.65030404539,4205.411265735981,2201.807256948452
2001-11-21T00:00:00,33185.538695954616,101471.07133426402,60883.54154305156,1061.1810000000003,3929.585400000001,2023.7472000000002
2001-11-22T00:00:00,32269.07599552065,98095.07128209526,59137.632033279115,916.4627004339666,3376.000052168759,1745.909509772443
2001-11-23T00:00:00,35405.37,109606.068,65109.096000000005,944.608401419624,3458.714151683527,1797.4552014249714
2001-11-24T00:00:00,34514.518361389906,106363.65342826597,63415.800932911,890.8516386100965,3242.4145717340307,1693.2950670890084
2001-11-25T00:00:00,33255.535361389906,101701.60122826596,61014.831332910995,1258.9829999999997,4662.052200000001,2400.9696000000004
2001-11-26T00:00:00,32251.24897501076,97997.49357552332,59101.127994575545,1004.2863863791459,3704.107652742643,1913.703338335452
2001-11-27T00:00:00,31027.73903811493,93516.35605490247,56772.8170181907,1223.5099368958306,4481.137520620845,2328.310976384851
2001-11-28T00:00:00,35405.37,109606.068,65109.096000000005,972.5017205648089,3538.4607559671235,1848.4090707185846
2001-11-29T00:00:00,35405.37,109606.068,65109.096000000005,996.0684864443698,3590.07195707576,1890.0439325952445
2001-11-30T00:00:00,35405.37,109606.068,65109.096000000005,1061.1810000000003,3929.585400000001,2023.7472000000002
2001-12-01T00:00:00,34675.641,106903.8594,63717.4512,729.7290000000002,2702.2085999999995,1391.6448
2001-12-02T00:00:00,33945.912000000004,104201.6508,62325.8064,729.7290000000002,2702.2085999999995,1391.6448
2001-12-03T00:00:00,33024.26303584419,100800.51915387946,60569.365013880044,921.6489641558176,3401.131646120543,1756.4413861199564
2001-12-04T00:00:00,32069.545342950827,97290.82210052594,58751.255965387325,954.7176928933612,3509.697053353515,1818.1090484927165
2001-12-05T00:00:00,35405.37,109606.068,65109.096000000005,942.4066280261345,3445.7484640710677,1792.8306106512325
2001-12-06T00:00:00,34986.225747392826,108124.99483642048,64458.3545055624,1013.1442526071792,3680.6731635795304,1925.1414944376106
2001-12-07T00:00:00,34336.38974739282,105718.63243642048,63275.7113055624,887.436,3286.2024,1692.4032000000002
2001-12-08T00:00:00,33084.00294272694,101088.44510270654,60885.71464443399,1252.3868046658813,4630.187333713935,2389.9966611284135
2001-12-09T00:00:00,35405.37,109606.068,65109.096000000005,959.7434967598672,3536.842184430825,1831.2234634483486
2001-12-10T00:00:00,34580.9453597552,106594.64977664973,63566.48897216458,943.2246402448012,3451.3382233502653,1797.4870278354229
2001-12-11T00:00:00,35405.37,109606.068,65109.096000000005,1015.74,3761.3159999999993,1937.0880000000002
2001-12-12T00:00:00,34369.67539564059,105785.93455278908,63149.28848921512,1095.0946043594133,4040.0934472109175,2087.247510784884
2001-12-13T00:00:00,35405.37,109606.068,65109.096000000005,972.9720000000001,3602.9448,1855.5264000000004
2001-12-14T00:00:00,35405.37,109606.068,65109.096000000005,917.9617989956647,3382.5103670276717,1749.0818849999603
2001-12-15T00:00:00,35405.37,109606.068,65109.096000000005,729.7290000000002,2702.2085999999995,1391.6448
2001-12-16T00:00:00,34475.166000000005,106161.4944,63335.1312,930.2040000000001,3444.5736,1773.9648
2001-12-17T00:00:00,33502.194,102558.5496,61479.6048,972.9720000000001,3602.9448,1855.5264000000004
2001-12-18T00:00:00,32258.050254234415,97971.97016621218,59109.036507386976,1244.1437457655873,4586.5794337878115,2370.5682926130285
2001-12-19T00:00:00,31178.838890605886,94014.67678690364,57054.84178641555,1079.2113636285299,3957.293379308535,2054.1947209714244
2001-12-20T00:00:00,30162.723932639696,90318.4930219411,55123.60683412265,1016.1149579661916,3696.183764962545,1931.2349522928996
2001-12-21T00:00:00,29103.736717827458,86498.19453861198,53113.83626723972,1058.9872148122374,3820.29848332913,2009.7705668829326
2001-12-22T00:00:00,35405.37,109606.068,65109.096000000005,783.2875989554572,2799.7544194778784,1484.2224564229425
2001-12-23T00:00:00,35405.37,109606.068,65109.096000000005,919.9984112946116,3250.671260294165,1740.0290982932875
2001-12-24T00:00:00,34558.029,106468.3386,63493.156800000004,847.341,3137.7294,1615.9392
2001-12-25T00:00:00,33627.825000000004,103023.765,61719.192,930.2040000000001,3444.5736,1773.9648
2001-12-26T00:00:00,32888.626920670264,100298.42303179305,60324.87245710205,798.5980793297381,2945.301968206956,1521.7595428979525
2001-12-27T00:00:00,31979.867057784388,96963.6926664153,58594.87787204965,908.7598628858764,3334.730365377749,1729.994585052404
2001-12-28T00:00:00,31222.607292902245,94215.09852989382,57240.98785225163,1113.6597648821432,4068.354136521489,2118.53001979802
2001-12-29T00:00:00,35405.37,109606.068,65109.096000000005,927.6211735453354,3367.8138623004947,1762.6537740106328
2001-12-30T00:00:00,34645.15842575411,106861.84257289056,63664.84123103568,760.2115742458907,2744.225427109443,1444.2547689643256
2001-12-31T00:00:00,33702.77742575411,103372.17717289056,61895.97403103568,1061.1810000000003,3929.585400000001,2023.7472000000002
2002-01-01T00:00:00,35405.37,109606.068,65109.096000000005,1141.0159590713802,4211.463092453993,2174.5251189303453
2002-01-02T00:00:00,35077.61986652772,108402.40434882531,63297.04611182054,327.7501334722867,1203.663651174684,1812.0498881794642
2002-01-03T00:00:00,34643.97016652772,106796.5863688253,60896.076511820545,433.6497,1605.81798,2400.9696000000004
2002-01-04T00:00:00,34212.09281966806,105199.66573146838,58526.1781994574,431.8773468596558,1596.9206373569157,2369.8983123631465
2002-01-05T00:00:00,33745.22183062506,103476.97507535467,55997.631381260966,466.8709890430052,1722.6906561137096,2528.5468181964347
2002-01-06T00:00:00,33354.44299886981,102038.24259664655,53911.81943479188,390.7788317552482,1438.7324787081195,2085.8119464690812
2002-01-07T00:00:00,32966.137177804776,100612.23708813402,51875.594112393206,388.3058210650316,1426.0055085125289,2036.2253223986781
