Date;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34
2010-12-01;72522.27169;120373.1793;68683.85196;105969.4433;171066.7076;99109.15947;46073.83579;101590.2178;23713.24977;66125.28044;46840.89017;144054.3158;41089.80972;28235.15162;14174.84526;51577.13002;53671.02814;49615.04531;67989.33309;137157.5711;85121.50812;79070.69242;115471.9337;50063.58361;127536.9304;33392.95346;76247.5816;170335.752;129659.5405;95496.07587;14408.27429;51268.22162;37286.44109;27455.22344
2011-01-01;69992.16592;116914.3689;65500.08649;101257.9179;166873.8613;95442.22462;42597.87637;97334.82027;22813.82918;64457.20017;44705.27351;140714.795;38651.94485;25986.8331;12541.58798;49264.64045;51288.89501;46660.47835;65182.11597;131841.1195;82967.65137;75899.948;112566.2452;47703.88609;120227.6834;32091.06311;73133.46934;163495.9388;125407.2812;92868.47878;13081.40038;46485.12143;36108.30143;26496.07837
2011-02-01;67644.22935;113877.8325;62657.90516;96271.20745;163255.9497;91391.59119;38548.51753;92484.07531;21588.75918;62504.07135;42197.18814;137146.3122;35773.24954;23273.52253;10840.60867;46595.36827;49232.61648;43679.42512;62384.98449;126138.0243;80863.51794;72701.71309;109364.4086;44973.78141;112015.6531;30852.04509;69767.2112;155788.5479;120580.2512;89952.12042;11452.02358;41151.27951;34409.05175;25430.77576
2011-03-01;100159.0705;161723.8494;108198.0854;148361.0058;226951.3049;135166.9868;87493.01004;154524.1106;41820.02181;93016.51418;86192.48843;196358.3894;70404.63442;51646.07835;30576.98563;74485.01784;84145.34926;77839.32191;100595.8865;199060.5304;134450.66;116462.8276;142100.9166;74450.70058;203271.6458;63934.87591;107525.7608;249080.9519;172112.4859;122184.7036;30388.80318;100852.0396;50824.72372;35929.7339
2011-04-01;92265.67698;151326.6095;100464.0731;128398.0676;219497.4697;115456.3876;67200.8087;127564.4306;33136.06891;79395.26761;67182.88726;171326.6459;54152.85534;38620.25642;21826.27872;61613.59459;77921.15128;66971.3881;87100.09968;167131.289;118878.5827;100534.1753;127511.7284;60856.64999;160953.0823;54402.34584;92191.58685;209251.1523;149151.7221;106826.0711;21653.2537;73296.12869;42885.67203;31161.44836
2011-05-01;104115.0756;167105.9904;109658.3068;157196.714;230872.2396;142214.7893;94338.75203;163980.6097;44771.92855;97722.04328;92235.67593;205432.6479;75739.1426;56026.06183;33757.25082;78489.84826;82332.09658;80324.50336;105302.7867;210479.1191;134662.6661;120306.0318;146536.7067;78673.4755;217794.7197;65256.18678;112704.0743;264163.7042;179925.3874;126984.1272;33237.58194;110388.8472;53023.77999;37459.71474
2011-06-01;176538.1565;278166.7085;227442.1363;253027.108;401889.277;217728.1322;179874.8288;269440.238;81482.6045;152816.0305;169058.9647;313517.3821;135687.7517;104908.9397;67296.45091;123839.0772;181859.4167;158867.9856;186773.7944;339014.9288;264560.2355;215349.1759;207417.5255;126346.1294;393579.0167;143840.6585;178730.9461;413922.1001;262637.1174;184959.8658;72512.72196;215688.8144;83468.0711;54318.19904
2011-07-01;115541.3021;186703.1515;132186.4647;167549.6235;264560.3321;147639.8993;99812.62457;169643.4395;46818.81666;101525.5712;97980.53312;214465.5983;79862.25361;59974.48218;36490.2547;81943.81142;103217.6514;92801.38922;116659.3165;221577.9605;155358.8097;133559.7922;152874.6711;82097.40865;233859.8299;79523.8173;135571.0691;328588.2769;207310.7886;131531.7814;35747.62022;118466.0611;55242.47164;38823.52147
2011-08-01;93478.43564;151415.1932;99173.86401;135751.6451;212972.0542;122059.2052;72916.20076;134051.8595;34457.81913;82650.15399;71766.30235;177376.3511;59248.40283;43859.86108;24807.68439;66989.86959;77287.54699;71093.80871;91415.36415;177822.0119;116543.0396;103500.7349;132742.5317;66157.00507;177622.2496;55537.37408;101478.0543;238901.1447;164932.3776;112585.9723;23834.25817;82337.99636;45627.41214;33212.33886
2011-09-01;107023.6609;171361.7935;116310.0221;159358.7494;241295.3188;140116.1742;93489.36617;159477.0927;43275.28006;97026.99816;92833.12833;204327.7752;75337.0977;56073.43876;32863.85071;77964.07199;91494.65883;83883.94332;108570.2258;208506.4659;139426.9034;123453.8047;148105.1906;78664.99275;226049.3617;67855.86369;114688.2566;265651.783;180110.0478;128082.3662;33719.99815;106343.6308;53578.73654;37485.29819
2011-10-01;82443.44902;134773.6613;84015.21599;119341.3249;192962.1398;106057.776;56776.52729;113152.5933;27764.77879;72546.9861;58148.84573;157181.7763;47428.43556;33518.11633;17750.86087;56791.1464;65804.41314;58697.37142;77528.37127;151454.1839;98841.95995;88413.71477;121161.1147;56258.52406;144774.8913;43217.04501;86403.71239;196989.6569;142305.9511;101607.1254;16500.33295;59509.98259;40190.10669;29612.41633
2011-11-01;126045.4913;198760.9642;146583.2967;189294.8864;284267.6868;159914.7198;120443.0884;189530.9937;52709.0587;111113.1016;113365.6229;230137.6534;91205.12509;69252.59238;41349.10101;90543.98203;114617.4206;105320.0612;128166.093;240191.8752;163537.1311;144368.0377;163933.0637;92733.07335;258976.2175;82991.8685;133248.2139;305431.2558;204024.5397;144750.1817;38391.17619;130961.1726;62853.33198;42542.5719
2011-12-01;79196.495;131349.9695;82564.18705;111334.165;192492.7061;98427.49751;48655.57194;102281.3909;23935.48393;66717.11791;49167.18292;146206.9559;40762.68053;28333.62061;14248.08928;51702.46428;64211.48515;54894.38421;71994.88288;138539.4827;92385.40113;82084.41174;115374.7369;50583.42147;128602.2813;39685.22108;81898.34154;186985.5494;135801.4215;95374.94195;13466.92273;48971.86232;36926.69892;27676.58374
2012-01-01;70692.67631;117249.6042;66810.50062;102168.0397;168892.9596;93883.06832;42604.47621;96257.32219;22241.27465;63997.62511;44668.89954;139774.5563;37733.11821;25248.59208;12143.03854;48625.69159;51749.53222;46241.24104;64772.57323;130486.8625;82444.08631;74719.6092;111334.6864;47493.9512;118171.178;32237.20837;73538.56552;165265.3921;125417.5744;92125.965;11567.15392;43352.58561;35333.65023;26433.32675
2012-02-01;78054.96347;127023.1951;75703.37695;115757.2188;179819.0947;106277.1013;56556.69022;114497.9088;28513.48686;73670.09407;57707.88252;157240.6969;48770.42466;33455.4323;17209.46127;56286.10146;58455.07461;54383.98021;74888.58354;151939.4535;96139.06574;86804.52132;120844.245;55730.0055;145194.5583;40510.38015;84489.60328;194282.012;140897.6208;101583.4587;17576.26194;60799.28398;39898.08413;29270.26972
2012-03-01;75049.24411;123644.5484;74368.50429;106629.1959;177690.1889;96772.31276;47805.43774;103396.6051;25341.83961;67709.98156;50309.06206;146962.4183;41304.75122;27819.21181;13919.10253;51395.04772;57368.31164;50633.08686;68731.30131;139199.1001;93975.9779;80052.02687;114399.9299;50582.2193;126611.0115;37285.35721;78340.05547;179245.7049;132600.6278;94829.62203;14046.8013;50069.82136;37093.57551;27610.77842
2012-04-01;79180.36473;128682.1843;77223.27697;115470.2922;180277.6558;105057.4;57167.40024;116400.0252;29585.53174;74171.95737;59032.44263;158428.2342;48917.90485;33661.25616;18007.06346;57328.86225;59062.17331;55058.25055;74430.74173;154252.5465;101876.1692;86959.71179;120900.375;56931.73707;146018.3558;41059.29208;85888.6832;200385.7327;144517.4056;101671.2699;18254.40913;63645.80566;40752.41143;29910.04899
2012-05-01;90692.08503;147045.952;97691.73324;128731.4297;209171.9735;115010.8813;70140.4379;131963.5667;35130.70866;82168.09022;70023.88573;173729.6262;57316.33848;40410.73072;22711.23952;63767.49963;75838.88376;67669.95764;86173.41793;172996.5849;124546.0668;100736.1778;129629.2884;63767.012;167776.4418;52691.36417;96047.4211;224022.4035;157675.7362;109342.4317;23274.45433;79054.54284;44857.31131;32410.38305
2012-06-01;121994.9545;194292.6915;135371.1619;190532.3546;264042.0971;166364.645;125553.6654;201793.6864;59823.94588;121020.8137;125956.589;250901.0024;99640.27548;75137.73608;46620.21786;97172.9672;104275.6734;102559.4534;131831.1836;268344.0363;184617.6782;150467.3746;169903.764;99913.22994;302690.6841;89701.00772;139538.5648;338074.8253;220246.8295;152679.225;51742.04886;154157.841;67918.28942;45444.8567
2012-07-01;132160.2584;211584.2235;166259.3372;189190.4089;308108.4845;160990.924;123986.9099;194479.65;56386.83718;115421.4717;118289.3862;240928.5278;93334.44607;70229.18576;43225.47948;92026.0452;132312.5424;111699.6235;134218.7047;255117.1389;200734.525;154873.0284;166867.0828;94032.41694;270896.935;98188.98582;137048.0919;317426.3434;210991.3673;146582.3504;44674.21997;144212.741;64367.57845;43399.62459
2012-08-01;165483.0565;260956.3637;205994.3154;254219.058;370378.737;221756.7694;187954.9491;274075.4814;84323.90714;154654.7266;179187.1705;320295.996;140902.9509;110854.1483;68347.12476;130814.0931;160971.6604;151206.1805;182402.9117;357552.8126;263486.6867;207850.1122;213611.6645;132466.5259;427516.6383;142613.8119;221966.8636;567905.458;336666.2149;193401.5243;76553.27457;231836.5989;91614.45057;56419.45982
2012-09-01;95328.59337;157415.8849;110126.2826;134713.5336;230835.238;118421.8272;73125.2135;129320.1724;34506.85206;80345.37953;72614.53432;175580.1315;57516.23118;42767.06797;23464.52934;67093.66626;87490.22913;74396.90727;91600.90327;179381.1007;137003.2593;107424.4312;133648.0283;65443.72952;180803.7701;62338.35107;109803.6289;277024.0617;177269.3825;112305.2351;24033.7936;83540.90595;47280.46775;32823.67471
2012-10-01;95518.02385;157684.1079;108145.9819;153732.5542;227629.23;134039.7316;87587.04937;147349.651;39095.75897;87217.574;83072.19636;186456.6929;67752.23601;52630.92273;28165.76394;74998.58898;83045.36247;78721.96287;97802.91188;200335.5024;143572.4258;114800.4781;143553.7512;74829.32979;205966.1586;63677.02818;108020.0007;254429.0171;176311.2416;123846.5316;29623.46998;105176.4096;53948.92162;35582.35618
2012-11-01;81129.49598;135037.5488;86708.89843;122923.7702;197028.2421;108081.1325;60283.3423;115802.5246;28563.18122;72071.69598;58871.05304;157081.3351;49273.0701;36098.61892;18514.77344;59885.47361;66753.47257;60227.69505;77418.68448;158434.5492;110485.6192;90670.05014;123929.0417;57623.86125;161779.6898;46587.11243;87175.38714;204557.4517;146262.5742;103825.397;20544.71898;69136.86579;42542.94848;29968.66062
2012-12-01;72321.51961;121041.5161;70977.84555;106700.0706;174839.3848;96691.74349;46432.94066;100037.1448;23830.05542;65165.19874;47627.53648;143240.5701;39919.50104;27996.26336;13398.39444;51554.27438;54672.10418;49096.88759;66572.34138;138196.4743;91270.9111;77848.37919;114443.0437;49584.5325;126336.9466;35462.78894;76210.9614;174968.7746;131046.7919;94606.48263;13629.94538;51031.95494;37303.74214;27137.57157
2013-01-01;69166.70269;116009.693;65590.50965;100417.4058;166711.8924;92747.31588;41627.09588;94915.76278;22622.36372;63221.08859;44397.14241;139148.6574;37065.64808;25192.58514;11675.76528;48566.46681;51039.88248;45265.57463;63154.95014;131040.5638;85262.49468;74074.6302;111146.7043;46683.75885;117471.4015;32316.5634;72218.05608;164923.1465;125278.3163;91626.83916;12005.82504;45212.83865;35657.11015;26022.89325
2013-02-01;68515.52457;115694.4358;65002.58768;99277.43375;165286.6158;92807.80077;40956.05546;95225.90232;23286.43978;64208.49663;45375.97114;140591.5947;37835.03437;25419.83798;11919.43806;48744.06874;50896.17777;45367.23733;63729.7352;131126.608;85978.10698;74823.61346;111563.04;47034.55478;119014.2971;33326.38291;72399.20175;166318.9144;125543.7391;92326.23911;12446.80274;46256.4202;35677.09315;26086.97981
2013-03-01;95239.23719;156025.6498;106082.8911;139560.4162;223249.3479;123830.3096;81121.59741;143873.2281;39790.34302;86913.59496;74570.5744;180573.5528;65033.96952;47988.65461;26190.30574;69716.7685;81996.64879;73084.12743;93504.78673;187062.1598;134012.5501;109058.4308;135935.2434;68676.26721;186498.8508;60639.73868;100400.9811;238538.4479;163960.6025;116231.162;27273.94018;94930.70054;47859.95042;34241.98928
2013-04-01;83471.41206;138917.436;85601.09997;117938.7978;197973.753;107093.7631;60004.13561;118642.794;31632.41985;74758.33923;58863.98971;160096.918;50596.5246;36168.24076;18769.25969;58410.59929;68367.67745;58318.19665;78693.6999;157869.0194;108117.352;91642.62664;122572.3418;56973.01143;149926.5736;47871.04994;86256.18875;202790.4124;143800.5767;103091.6702;19474.85273;69062.10941;41133.61394;30015.81788
2013-05-01;75442.27517;126221.0172;76442.09111;110646.3811;182170.1066;101673.568;54861.99814;110453.4456;28538.23024;70497.20603;53035.1885;151241.2026;45640.158;31753.6431;16114.30608;54653.86891;58227.99557;52524.41758;70866.60415;146287.728;98000.54026;82826.29788;117780.2761;53125.47648;140400.233;41765.84226;81462.57806;191254.7164;137424.4133;98200.84333;16186.07394;60137.51811;38704.5384;28652.28394
2013-06-01;79914.74819;133498.9114;80159.5121;115925.7538;188485.1575;107455.3303;57687.09809;114779.3509;30954.94857;75639.42558;60184.44604;161203.4129;51593.90724;36420.69322;19180.89294;58706.3418;62327.46881;56821.40815;76163.1403;156245.4772;104579.8455;89795.02773;123102.0674;57611.87822;155692.4615;46689.99177;86688.5823;204149.256;145351.9696;102783.4425;20291.64129;70729.93863;40960.90275;29996.72082
2013-07-01;83121.31619;139220.7102;87212.12804;121112.1687;195223.9308;111617.7796;60832.48115;119097.3383;32887.61884;79077.24398;64817.2996;168344.907;55084.8189;39097.37876;21117.0128;61062.01762;68743.36642;62197.71212;81508.00931;163338.1798;112482.8371;97051.60153;127174.2915;60148.95076;162858.4335;52099.38669;91063.97438;211643.8007;150000.2679;106126.536;22798.88901;76414.64889;42615.28605;30794.46664
2013-08-01;101345.9898;165410.5983;110145.0151;149379.3225;232456.7814;138043.9779;91244.74347;159667.3729;47403.76943;98320.41299;92736.28879;204442.0052;76959.98329;57229.22248;31760.84161;77723.46497;85129.97639;78305.6851;103790.2493;205535.5225;140198.105;119115.1053;146963.9633;78602.62012;219106.5388;71034.47288;110901.0665;268438.1626;179870.0588;126440.6515;34725.35419;115467.1347;53842.5951;37294.9504
2013-09-01;77523.39363;130499.8981;80173.92361;114774.8512;187198.0383;102742.2792;52943.78042;111300.1567;29633.71253;71904.40661;57123.06011;155768.1738;45975.35473;32104.06727;16151.01559;55020.80476;64259.97734;54566.23149;73724.94471;147110.6951;100532.1282;86876.95062;119363.9874;53994.11631;147848.883;44910.11971;83179.43537;197377.4979;139340.106;99049.196;19103.26633;61388.63987;39597.62469;28682.00254
2013-10-01;71505.40817;120682.8457;69654.49244;106712.7392;173971.7202;96891.45756;46189.95345;103050.7482;25629.36732;66447.2968;49595.67064;145744.9476;40548.76739;27591.56549;13142.98122;50945.24932;54277.63921;47981.47058;67433.98064;136107.3607;87241.05728;78356.90993;114263.443;49760.39636;127312.9027;37208.20132;77230.17615;181121.8758;131685.0311;94574.49245;14370.05603;51162.32479;37076.41205;27152.93178
2013-11-01;66083.48465;112084.0559;61191.81776;92864.92538;161712.803;87483.29616;34968.35831;88608.6781;21392.36194;60666.19599;40141.34896;134528.4966;33297.94613;21298.51574;9481.327571;44437.15668;48319.03785;41066.08987;60047.22047;121359.9308;79921.95636;70180.6646;106816.6083;42684.45647;106297.8519;30997.80411;68552.83999;156943.0232;118935.8715;87432.85346;10152.17426;37490.14306;33434.88684;24609.80496
2013-12-01;65538.24198;111149.2825;60203.93658;91978.24824;160120.633;87040.3583;34273.00179;87883.76713;21103.29169;60392.9615;39852.17249;134060.2119;32971.05834;20990.8433;9274.418011;44164.82502;47541.60333;40436.92249;59381.01768;120677.6894;79327.75319;69716.75402;106386.4549;42439.73118;105260.1557;30311.71972;67916.26167;154908.5237;117919.4473;87098.41955;9971.92841;36816.3676;33233.63507;24497.69935
2014-01-01;64951.41113;110319.5368;59237.81991;89910.30049;158923.6715;85838.44328;32712.54194;86033.47421;20557.20654;59705.82461;38617.51413;132646.648;31949.53582;20039.72594;8758.502282;43136.80887;46849.95711;39549.92911;58662.64862;118744.4905;78557.14059;68776.8774;105394.2672;41360.51434;102220.9446;29758.93334;66578.88812;150560.371;115696.1353;86136.81221;9412.080511;34675.62121;32752.25928;24085.18982
2014-02-01;72655.69764;122603.5885;71930.89288;103302.8362;175861.197;97081.52533;43791.9749;100810.6831;25001.85111;67260.42455;50397.82441;148088.3024;41179.27694;27943.3246;13769.91566;50446.21521;56415.01325;49815.23252;69210.20758;138313.659;92405.7076;82241.34994;115139.151;49083.77481;127417.6311;39611.23234;77921.19473;177086.1511;130270.8299;95006.11353;14927.66677;51927.99354;37129.03941;26836.97936
2014-03-01;66738.67965;113869.3836;63463.3854;91193.10343;164817.4524;86920.13204;33351.5777;86749.43411;20556.04783;60297.86003;39254.34351;134141.4088;32414.16577;20596.09348;9257.264815;43651.6546;50095.97933;42141.22707;60676.26715;120922.0333;81626.05333;71412.69654;106673.3719;41808.99954;103968.8845;32069.7476;67839.60789;151668.9903;116604.1231;86954.88381;9969.566926;36030.45031;33185.76327;24315.67258
2014-04-01;97348.02961;158881.9191;96180.42219;153328.3947;202949.2722;141860.0199;77840.00266;150881.1032;45032.61513;103424.5398;98447.41774;214417.4924;81246.98961;61012.11083;36105.52776;81561.89919;80819.14884;82201.15221;111209.0528;225397.469;147512.6821;129095.7971;153557.3759;82160.04682;236627.3804;68753.68863;118888.1325;279132.9796;188286.0711;133467.2688;38257.85646;124906.3207;57348.53625;38517.03912
2014-05-01;161633.7111;265234.4334;210996.4271;229853.3435;375421.4616;197451.7908;147791.1694;227781.1954;68915.46929;138859.7417;149349.6498;283572.69;116297.2569;92478.03068;58150.6514;111175.2087;179244.8938;152424.752;173634.8047;312018.7204;248750.7763;198038.7375;195812.2101;114203.8368;339771.9941;123714.9113;165082.8559;372953.516;245443.3036;168567.5926;58849.09058;191027.8594;76781.28541;50128.49092
2014-06-01;87011.62219;151338.9884;94831.02214;127363.693;208646.0524;113847.1073;56016.57003;115688.3719;29987.30868;78350.66736;66726.61936;170087.1885;52872.23464;39900.81918;22593.30896;62369.39013;81083.41777;70639.78583;88309.44979;171377.4362;117742.2123;100377.5364;129846.6053;62182.82264;176971.3998;48869.02642;94746.06907;217825.2711;154457.4845;108009.4564;24318.60316;78252.46149;43802.77026;31743.12052
2014-07-01;124657.8248;207142.524;150979.0725;201541.2025;285214.1633;181421.0751;123562.2411;203071.7676;58906.22967;125183.4948;132421.2202;259251.8756;104783.4027;82726.98641;51480.35324;102745.0118;114913.0086;113878.6823;141900.6039;283610.1358;187515.7192;164939.6582;180370.3723;105467.2276;310676.5623;101096.8469;147710.6677;344305.3865;228728.8306;158359.368;50089.13809;168374.4543;70050.09681;46862.26362
2014-08-01;169734.611;280512.0814;215497.8969;244084.5566;374355.5603;208564.672;145649.933;231156.337;72060.58198;147201.0652;164597.1615;303830.4727;129160.6271;102189.8621;64950.86557;120216.2218;193540.9756;165010.5522;187570.0049;335531.8723;265156.8382;210976.4585;207283.2305;124060.102;394715.0588;129687.5428;176471.7815;405532.8541;262005.0774;180924.2377;68730.57228;213499.7327;82735.6478;53426.38493
2014-09-01;80368.98834;138208.3704;83981.37188;117051.2516;191380.4755;104581.4774;47325.42586;106237.0484;24992.90004;70414.46418;55969.20276;155750.7834;45698.5572;33232.346;17646.6997;56507.62349;69642.24869;61635.79845;78134.55266;152542.3132;102156.5684;90354.12669;121965.8997;55762.62814;151789.4869;50608.80214;102464.825;256205.075;167006.6307;101142.6548;17393.22008;63837.74668;40134.46185;29521.68176
2014-10-01;78550.7049;131778.6745;77741.42504;117450.2259;181064.8284;105014.3441;47838.68802;108886.8349;24627.36189;70118.43681;56465.21455;155220.7296;46198.66312;33449.94047;17282.068;56905.80601;61917.04738;57835.17212;75802.3746;151619.3393;96090.7377;88045.75539;121410.2479;56436.84536;147010.8043;43934.45331;86567.14904;197475.4093;142801.7263;101357.6446;17794.57578;65417.30118;40890.10531;29703.20159
2014-11-01;69987.34277;118970.3529;67019.89961;101311.5567;167881.7883;93291.35156;37529.27381;93114.86006;21134.72664;63296.82988;44162.0248;140027.9671;36725.90098;25152.37534;12315.94647;48606.34589;53736.62102;47881.41078;65022.96656;131284.3766;84455.42121;76086.90655;111882.4686;47364.37315;120181.3542;33595.71397;74410.5801;167339.9928;126508.5812;92005.42974;12227.77677;46397.98129;35564.71235;26441.49327
2014-12-01;70648.82863;121356.9664;69706.0166;109611.7941;172255.5871;98594.62273;42249.9193;101191.6298;24267.10314;66942.4299;49995.04083;147275.1456;42086.11572;28957.4748;13855.67017;52430.32998;54222.04506;51257.10762;68284.56867;139890.0415;87226.80509;80392.02261;116413.4374;51803.51865;132434.2847;35335.61522;79592.86702;182003.0007;133598.976;96090.02316;14547.10034;54590.79623;37935.06521;27977.63944
2015-01-01;67136.06071;114511.1278;63387.87103;97651.58379;164077.7678;90262.44342;35128.32123;90105.44729;20866.32013;61927.6641;42122.1807;137263.8348;34924.79548;23118.43345;10724.21099;46532.10729;49866.32216;44438.77888;62188.09479;126359.8891;81391.57784;73007.46882;109338.4631;45223.66297;113332.7347;31316.35639;71198.52751;160504.4957;122019.7316;89654.41775;10944.50551;41843.52922;34418.64976;25598.14239
2015-02-01;86022.97819;140417.7296;85758.87823;133257.8988;193486.0139;120335.1542;65874.59743;131555.5834;35388.56122;82740.07988;73267.3105;177798.6639;59481.29958;42720.26557;22365.65056;65227.87553;68466.62199;66188.73936;87861.80949;175169.3287;115819.548;102706.2142;133189.9885;64896.99984;176338.5293;53555.29672;97439.21077;227426.9185;158926.5972;111614.5449;24537.08115;85269.19591;46427.20985;32823.61194
2015-03-01;82056.52535;137813.3551;89115.60595;120832.2136;200930.058;106303.1144;54097.40603;112338.8186;29520.77892;73861.40263;59588.89586;159371.9105;48661.4331;34128.45701;17130.01934;57276.96151;67023.59301;61023.16689;79145.84953;154449.1321;107591.0157;92989.91203;122723.3609;56153.02795;157214.2493;48146.25424;87276.28219;202642.8695;143781.5641;100997.5162;20160.30706;68905.69264;40251.2337;29929.58057
2015-04-01;126825.2481;207675.8029;152800.7162;219084.5232;293567.2574;194018.1341;139305.837;223990.1526;67190.46235;138295.1775;148592.2176;281363.6205;121396.5654;94788.69045;55517.82078;114092.185;106859.3552;120666.0057;152511.9066;305833.8318;199720.2058;175481.9498;190995.2416;115431.0215;340494.298;101559.4829;153115.3361;381284.5945;245118.5353;168190.0449;58131.82712;195509.7857;78138.42469;51388.5541
2015-05-01;122269.2801;193107.9834;152214.426;176708.7965;299411.5226;153006.5231;103016.0158;171141.1936;48617.19435;108225.4794;107512.0976;225819.8397;88356.72534;66824.91696;37468.92652;87634.3056;116121.3062;105823.8895;128672.9726;235784.744;184186.4047;147862.3917;160802.8357;87358.49297;286800.1149;99883.92413;148658.8919;393360.7922;239344.353;135634.7984;41940.82743;140590.3298;59923.50358;41515.83517
2015-06-01;211043.7412;329578.3982;282450.5911;354779.0051;488405.066;308283.8752;255598.3722;373452.7287;118905.2911;222817.3406;264978.9369;444764.4868;215772.1839;173055.1772;106448.9386;186761.3575;207145.189;213533.9921;261032.6264;506200.9864;352699.2288;298041.4782;282591.6452;190783.8149;596392.5261;196119.8101;294228.555;808395.2579;446741.7555;257853.8289;110700.3676;377209.3191;126951.4031;78638.82512
2015-07-01;254060.0438;385804.8549;394382.1216;302365.7033;737330.924;217688.1566;192667.8264;255373.7555;76494.31533;154188.6821;171169.3311;315992.6083;142589.334;111595.5613;67631.4497;139186.3446;346120.0876;261628.3021;266348.093;347076.1814;445025.7382;306119.2424;231782.1007;133660.6776;456753.1242;229973.4249;225151.1264;530404.6354;326719.2321;194128.4051;73298.91926;251974.2808;89762.00438;57113.70832
2015-08-01;107005.5174;182207.8035;135620.9131;181151.9637;266694.0079;160327.898;113770.4583;188467.603;48120.40043;105134.7731;106220.9423;224908.1247;87794.76821;68701.03955;39665.4312;93021.49665;94608.01792;94530.01714;114113.9978;234814.456;145992.4103;136023.7498;161022.3734;90091.0213;265471.8926;71702.8386;122398.3319;290863.1079;198240.8173;141703.5935;39411.15376;143664.2346;62406.7297;42489.20828
2015-09-01;75083.17512;130157.4111;80903.52255;119173.8811;189409.0197;107657.7576;52274.95605;111493.7586;25664.21807;71646.52508;56739.31324;156014.7675;49364.84993;36446.80291;18407.05526;59044.53671;60809.46618;58291.63313;74648.40621;153953.9266;95998.40748;88866.44375;123982.7385;57494.45701;151939.2121;38912.19208;84275.85912;196749.9769;143572.3872;102371.2878;18070.62618;67744.85886;40924.15702;30843.69028
2015-10-01;79491.31536;140439.1079;90617.50245;136312.7332;200912.2717;122330.6437;69061.04726;133575.2707;30707.49065;79894.25826;69989.06153;170457.417;61937.89458;46065.8986;24929.44112;68051.77814;66417.16057;66230.67999;81674.69037;175293.3691;102983.9387;98488.89971;133995.7005;67535.5854;183523.9677;43195.45913;96338.13286;228024.255;162153.182;113551.3648;24500.48509;90171.60988;47535.97873;34438.70518
2015-11-01;82139.9914;142444.2533;93588.73558;133271.4847;206457.0866;120045.1087;66088.16296;129678.0413;30577.56016;79421.947;69932.46317;172180.8887;59940.35321;44762.7216;24234.84501;67744.39538;69695.20676;67803.26289;83368.83688;172671.0248;108684.2819;100859.3781;133573.127;66669.36922;189652.0987;47258.79979;95696.9583;225754.8358;158838.4287;112800.3248;26621.35953;94315.24944;47231.9321;33911.56018
2015-12-01;69494.79264;120635.9178;70299.49075;107070.1157;174174.5338;98638.90493;44075.93232;101220.9646;22820.15625;66395.46365;49554.8839;145890.2986;42451.21694;29969.04445;14653.39668;52962.88955;53346.25983;49934.12143;66883.04579;139223.5876;87116.52446;79756.41954;116284.936;51302.50025;131953.4279;33781.01411;76499.39436;176344.3615;131865.9257;95870.96822;14535.2392;54932.6604;37541.06373;28300.83141
2016-01-01;68399.65796;118302.5376;67698.17233;104225.1824;169780.303;97275.28167;42725.3108;99932.44529;22712.76274;65758.30597;48228.48916;143850.1793;41529.45489;28718.67102;13973.55004;52041.85653;51506.11532;48117.08361;65327.86775;136215.1115;85249.67158;77765.04833;114971.9871;50460.67017;129144.0382;32674.38644;75499.03768;174204.8728;130244.4692;94858.17468;14012.36697;52922.30076;36984.82534;27783.91206
2016-02-01;66495.70209;114363.7587;63591.83854;97431.99778;164291.0485;91867.53309;37528.57617;93046.65041;21295.49342;63086.21907;44054.69888;138619.9747;37403.55814;24971.13553;11692.0597;48251.04547;49058.80451;44117.50603;62096.5274;128272.1926;82016.60764;73505.41663;110649.2586;46577.9441;117361.4781;30979.75472;71028.5055;162658.9415;123453.4957;90971.03584;11844.79514;45234.33763;35102.86814;26255.40376
2016-03-01;79339.5769;132843.6005;80762.98499;120100.8911;188398.0994;111200.2659;59375.68277;121131.6737;31964.92741;78870.39417;60771.21896;163168.5827;53446.80727;37703.01336;19890.6139;59701.13182;62183.45511;58726.29583;78086.53361;158810.3106;104710.6354;92308.32732;125123.7631;58536.29082;157935.2592;44453.14693;87933.447;204906.8427;146609.3001;105034.863;20764.68882;75022.04329;41911.21262;30490.63969
2016-04-01;76362.72883;127959.8129;78485.9907;110818.344;186631.7167;100740.1464;48269.53661;104652.4776;27551.57053;71459.1465;52224.4699;151887.9004;44789.2127;30292.60576;15521.80839;53547.81336;60209.90878;52659.4947;71355.99196;142768.9347;97300.16506;83516.20603;117257.4642;52036.11606;134149.6357;40746.43922;80355.99625;184303.879;134498.9687;97132.29632;14739.92005;56155.27296;37605.14304;28255.35429
2016-05-01;88950.84643;148635.679;96098.96457;143838.8239;209236.649;128584.4178;77066.8264;141722.4902;41441.87057;92762.19571;78904.9142;189506.6993;68112.0168;48214.43492;27771.22897;70842.61394;71803.72882;69608.95979;91333.57823;187442.0636;122205.1163;106410.2955;137577.8368;70063.36409;191384.0675;56790.72154;103117.2101;242397.0823;166103.9922;117780.6913;25193.76799;92081.25794;46659.0879;34821.86061
