Datetime,Rsl_3
2003-03-30T00:00:00,54630.16930006472
2003-03-31T00:00:00,52322.39280982832
2003-04-01T00:00:00,49998.27470000092
2003-04-02T00:00:00,48274.588166887224
2003-04-03T00:00:00,46078.70723266024
2003-04-04T00:00:00,65109.096000000005
2003-04-05T00:00:00,64181.22411375421
2003-04-06T00:00:00,65109.096000000005
2003-04-07T00:00:00,65109.096000000005
2003-04-08T00:00:00,63788.8176
2003-04-09T00:00:00,61851.7296
2003-04-10T00:00:00,60312.43263598847
2003-04-11T00:00:00,58421.388058223245
2003-04-12T00:00:00,56863.37325646368
2003-04-13T00:00:00,55403.23199530235
2003-04-14T00:00:00,54102.38695186655
2003-04-15T00:00:00,52468.253009711625
2003-04-16T00:00:00,50708.561287909484
2003-04-17T00:00:00,48904.57194511111
2003-04-18T00:00:00,46989.41557262162
2003-04-19T00:00:00,47617.562559857724
2003-04-20T00:00:00,65109.096000000005
2003-04-21T00:00:00,64273.21208386422
2003-04-22T00:00:00,62336.12408386422
2003-04-23T00:00:00,60324.28865153848
2003-04-24T00:00:00,57831.682867322095
2003-04-25T00:00:00,55447.733771022664
2003-04-26T00:00:00,53115.4182900773
2003-04-27T00:00:00,50977.849445323765
2003-04-28T00:00:00,48894.35509460121
2003-04-29T00:00:00,46669.09942226579
2003-04-30T00:00:00,44629.3074655776
2003-05-01T00:00:00,42661.85588165336
2003-05-02T00:00:00,40713.18166739939
2003-05-03T00:00:00,43934.976435366036
2003-05-04T00:00:00,43039.26439207858
2003-05-05T00:00:00,48743.75700652075
2003-05-06T00:00:00,48172.05751284473
2003-05-07T00:00:00,47217.12939554747
2003-05-08T00:00:00,46270.602466217024
2003-05-09T00:00:00,45393.514457260884
2003-05-10T00:00:00,44427.12494475856
2003-05-11T00:00:00,43423.46082111935
2003-05-12T00:00:00,42215.17484980821
2003-05-13T00:00:00,40974.647033900816
2003-05-14T00:00:00,39652.54889975375
2003-05-15T00:00:00,38375.36405747304
2003-05-16T00:00:00,37095.43092873835
2003-05-17T00:00:00,35876.90405482459
2003-05-18T00:00:00,34571.78174680507
2003-05-19T00:00:00,33503.88654170374
2003-05-20T00:00:00,32497.575587626794
2003-05-21T00:00:00,31602.872476215358
2003-05-22T00:00:00,30810.087061730428
2003-05-23T00:00:00,30162.950856888536
2003-05-24T00:00:00,30050.352000000006
2003-05-25T00:00:00,30050.352000000006
2003-05-26T00:00:00,30050.352000000006
2003-05-27T00:00:00,30050.352000000006
2003-05-28T00:00:00,30050.352000000006
2003-05-29T00:00:00,30050.352000000006
2003-05-30T00:00:00,30050.352000000006
2003-05-31T00:00:00,30050.352000000006
2003-06-01T00:00:00,30050.352000000006
2003-06-02T00:00:00,30050.352000000006
2003-06-03T00:00:00,40245.55200000001
2003-06-04T00:00:00,46999.87200000001
2003-06-05T00:00:00,47646.60511560556
2003-06-06T00:00:00,48142.384416000845
2003-06-07T00:00:00,47097.63421899761
2003-06-08T00:00:00,45607.87311724043
2003-06-09T00:00:00,43693.1230791966
2003-06-10T00:00:00,42201.884956516245
2003-06-11T00:00:00,40831.642738771174
2003-06-12T00:00:00,39323.90924314349
2003-06-13T00:00:00,37935.27094568517
2003-06-14T00:00:00,36614.774036053415
2003-06-15T00:00:00,35311.08859518074
2003-06-16T00:00:00,34144.23922221806
2003-06-17T00:00:00,33118.56762630534
2003-06-18T00:00:00,32153.886366420145
2003-06-19T00:00:00,31342.45329243765
2003-06-20T00:00:00,30699.57693416334
2003-06-21T00:00:00,30233.846676355217
2003-06-22T00:00:00,30050.352000000006
2003-06-23T00:00:00,30050.352000000006
2003-06-24T00:00:00,30050.352000000006
2003-06-25T00:00:00,30050.352000000006
2003-06-26T00:00:00,30050.352000000006
2003-06-27T00:00:00,30050.352000000006
2003-06-28T00:00:00,30050.352000000006
2003-06-29T00:00:00,30050.352000000006
2003-06-30T00:00:00,30050.352000000006
2003-07-01T00:00:00,30050.352000000006
2003-07-02T00:00:00,30050.352000000006
2003-07-03T00:00:00,30050.352000000006
2003-07-04T00:00:00,30050.352000000006
2003-07-05T00:00:00,30050.352000000006
2003-07-06T00:00:00,30050.352000000006
2003-07-07T00:00:00,30050.352000000006
2003-07-08T00:00:00,30050.352000000006
2003-07-09T00:00:00,30050.352000000006
2003-07-10T00:00:00,30050.352000000006
2003-07-11T00:00:00,35275.39200000001
2003-07-12T00:00:00,35275.39200000001
2003-07-13T00:00:00,34817.34701728534
2003-07-14T00:00:00,34429.55433253305
2003-07-15T00:00:00,33898.96790716355
2003-07-16T00:00:00,33185.67770971171
2003-07-17T00:00:00,32365.230702165245
2003-07-18T00:00:00,31617.586541816505
2003-07-19T00:00:00,31114.761765584866
2003-07-20T00:00:00,30640.135167667184
2003-07-21T00:00:00,30283.170070850283
2003-07-22T00:00:00,30050.352000000006
2003-07-23T00:00:00,30050.352000000006
2003-07-24T00:00:00,30050.352000000006
2003-07-25T00:00:00,30050.352000000006
2003-07-26T00:00:00,30050.352000000006
2003-07-27T00:00:00,30050.352000000006
2003-07-28T00:00:00,30050.352000000006
2003-07-29T00:00:00,30050.352000000006
2003-07-30T00:00:00,30050.352000000006
2003-07-31T00:00:00,30050.352000000006
2003-08-01T00:00:00,30050.352000000006
2003-08-02T00:00:00,30050.352000000006
2003-08-03T00:00:00,30050.352000000006
2003-08-04T00:00:00,30050.352000000006
2003-08-05T00:00:00,30050.352000000006
2003-08-06T00:00:00,39990.672000000006
2003-08-07T00:00:00,41265.07200000001
2003-08-08T00:00:00,43920.38588612606
2003-08-09T00:00:00,44678.1671569194
2003-08-10T00:00:00,44072.67405561443
2003-08-11T00:00:00,43610.15044034057
2003-08-12T00:00:00,43002.634194956445
2003-08-13T00:00:00,42035.82992287819
2003-08-14T00:00:00,40749.42307193601
2003-08-15T00:00:00,39433.54182644911
2003-08-16T00:00:00,38223.3485349193
2003-08-17T00:00:00,37539.519760797804
2003-08-18T00:00:00,36847.72445948159
2003-08-19T00:00:00,36135.302125072754
2003-08-20T00:00:00,35195.789965829914
2003-08-21T00:00:00,33909.93892816926
2003-08-22T00:00:00,32753.728077256743
2003-08-23T00:00:00,31853.075940001658
2003-08-24T00:00:00,31089.418135898068
2003-08-25T00:00:00,30385.56368739506
2003-08-26T00:00:00,30222.668030071593
2003-08-27T00:00:00,30097.9563487429
2003-08-28T00:00:00,30050.352000000006
2003-08-29T00:00:00,30050.352000000006
2003-08-30T00:00:00,30050.352000000006
2003-08-31T00:00:00,30050.352000000006
2003-09-01T00:00:00,30050.352000000006
2003-09-02T00:00:00,30050.352000000006
2003-09-03T00:00:00,30050.352000000006
2003-09-04T00:00:00,30050.352000000006
2003-09-05T00:00:00,30050.352000000006
2003-09-06T00:00:00,30050.352000000006
2003-09-07T00:00:00,30050.352000000006
2003-09-08T00:00:00,31452.192000000006
2003-09-09T00:00:00,31834.512000000006
2003-09-10T00:00:00,33766.8847768433
2003-09-11T00:00:00,33435.55452965815
2003-09-12T00:00:00,32958.61177368771
2003-09-13T00:00:00,32072.01421541841
2003-09-14T00:00:00,31246.147036692866
2003-09-15T00:00:00,32409.025550188955
2003-09-16T00:00:00,32469.564372041754
2003-09-17T00:00:00,31987.3906604037
2003-09-18T00:00:00,31358.022508266084
2003-09-19T00:00:00,30686.1875928912
2003-09-20T00:00:00,30149.255367836064
2003-09-21T00:00:00,30050.352000000006
2003-09-22T00:00:00,30050.352000000006
2003-09-23T00:00:00,30050.352000000006
2003-09-24T00:00:00,30050.352000000006
2003-09-25T00:00:00,30050.352000000006
2003-09-26T00:00:00,30050.352000000006
2003-09-27T00:00:00,30050.352000000006
2003-09-28T00:00:00,30050.352000000006
2003-09-29T00:00:00,30050.352000000006
2003-09-30T00:00:00,30050.352000000006
2003-10-01T00:00:00,30050.352000000006
2003-10-02T00:00:00,30050.352000000006
2003-10-03T00:00:00,30050.352000000006
2003-10-04T00:00:00,30050.352000000006
2003-10-05T00:00:00,30050.352000000006
2003-10-06T00:00:00,30050.352000000006
2003-10-07T00:00:00,30050.352000000006
2003-10-08T00:00:00,33236.352000000006
2003-10-09T00:00:00,33236.352000000006
2003-10-10T00:00:00,37067.89923917858
2003-10-11T00:00:00,38860.44873900503
2003-10-12T00:00:00,49514.73663690558
2003-10-13T00:00:00,48710.05965342886
2003-10-14T00:00:00,47455.736485002286
2003-10-15T00:00:00,46021.91732218645
2003-10-16T00:00:00,44743.36200745114
2003-10-17T00:00:00,43372.60866628078
2003-10-18T00:00:00,41773.75428950561
2003-10-19T00:00:00,39932.741261174924
2003-10-20T00:00:00,38010.33450157454
2003-10-21T00:00:00,36156.60422945599
2003-10-22T00:00:00,36951.32337761617
2003-10-23T00:00:00,36004.31141351114
2003-10-24T00:00:00,34915.59666927485
2003-10-25T00:00:00,33690.77991266784
2003-10-26T00:00:00,32405.002760553572
2003-10-27T00:00:00,48438.32340287558
2003-10-28T00:00:00,50974.296750077934
2003-10-29T00:00:00,62889.83052817429
2003-10-30T00:00:00,61792.86202035036
2003-10-31T00:00:00,59966.921117426966
2003-11-01T00:00:00,58077.94976142189
2003-11-02T00:00:00,56132.39795572486
2003-11-03T00:00:00,54300.86495410208
2003-11-04T00:00:00,53255.352930879875
2003-11-05T00:00:00,51988.38544822202
2003-11-06T00:00:00,53985.48206803163
2003-11-07T00:00:00,52688.98261010426
2003-11-08T00:00:00,51222.93444108252
2003-11-09T00:00:00,49414.1550848365
2003-11-10T00:00:00,47485.97304467963
2003-11-11T00:00:00,45094.43958573378
2003-11-12T00:00:00,42688.535204097585
2003-11-13T00:00:00,43228.96015976847
2003-11-14T00:00:00,48300.77700521343
2003-11-15T00:00:00,47072.53613332695
2003-11-16T00:00:00,45295.819357182925
2003-11-17T00:00:00,54697.56222252878
2003-11-18T00:00:00,56347.88992660691
2003-11-19T00:00:00,58909.69617912652
2003-11-20T00:00:00,57027.52111216048
2003-11-21T00:00:00,55560.996142922
2003-11-22T00:00:00,53389.48605361251
2003-11-23T00:00:00,51522.216254761195
2003-11-24T00:00:00,51199.06614029914
2003-11-25T00:00:00,49416.13985696852
2003-11-26T00:00:00,65109.096000000005
2003-11-27T00:00:00,65109.096000000005
2003-11-28T00:00:00,64782.84960000001
2003-11-29T00:00:00,62759.10240000001
2003-11-30T00:00:00,60739.97085139562
2003-12-01T00:00:00,65109.096000000005
2003-12-02T00:00:00,65109.096000000005
2003-12-03T00:00:00,65109.096000000005
2003-12-04T00:00:00,65109.096000000005
2003-12-05T00:00:00,64064.088
2003-12-06T00:00:00,65109.096000000005
2003-12-07T00:00:00,62853.287106255935
2003-12-08T00:00:00,60533.87910625593
2003-12-09T00:00:00,65109.096000000005
2003-12-10T00:00:00,65109.096000000005
2003-12-11T00:00:00,62789.688
2003-12-12T00:00:00,63019.08
2003-12-13T00:00:00,61241.00061496195
2003-12-14T00:00:00,59332.9443742964
2003-12-15T00:00:00,56931.04705514621
2003-12-16T00:00:00,54498.87938698999
2003-12-17T00:00:00,51995.617401685085
2003-12-18T00:00:00,49805.02398584347
2003-12-19T00:00:00,47857.84128383818
2003-12-20T00:00:00,45861.01948902098
2003-12-21T00:00:00,43734.51230282604
2003-12-22T00:00:00,52586.73073270902
2003-12-23T00:00:00,65109.096000000005
2003-12-24T00:00:00,62838.374403712245
2003-12-25T00:00:00,60727.968003712245
2003-12-26T00:00:00,58566.77309969622
2003-12-27T00:00:00,56525.012674718135
2003-12-28T00:00:00,56286.32025807458
2003-12-29T00:00:00,54125.39112279037
2003-12-30T00:00:00,51893.747298481016
2003-12-31T00:00:00,63283.333014361124
2004-01-01T00:00:00,64345.234998268534
2004-01-02T00:00:00,64470.74285321574
2004-01-03T00:00:00,63284.998717411116
2004-01-04T00:00:00,61899.59185016821
2004-01-05T00:00:00,60148.740883740196
2004-01-06T00:00:00,58172.35576102058
2004-01-07T00:00:00,57262.458418213355
2004-01-08T00:00:00,61000.127716780924
2004-01-09T00:00:00,62843.050969724995
2004-01-10T00:00:00,65109.096000000005
2004-01-11T00:00:00,63287.952101664625
2004-01-12T00:00:00,64200.42250166462
2004-01-13T00:00:00,64238.608121907164
2004-01-14T00:00:00,61782.10797107077
2004-01-15T00:00:00,59834.694058436944
2004-01-16T00:00:00,57352.811544865486
2004-01-17T00:00:00,54978.66748111438
2004-01-18T00:00:00,52800.41016222156
2004-01-19T00:00:00,50864.98865112141
2004-01-20T00:00:00,48898.69478197059
2004-01-21T00:00:00,46872.67728457972
2004-01-22T00:00:00,45079.622365126015
2004-01-23T00:00:00,43344.121559879546
2004-01-24T00:00:00,44017.856049042406
2004-01-25T00:00:00,47177.02719190187
2004-01-26T00:00:00,65109.096000000005
2004-01-27T00:00:00,65109.096000000005
2004-01-28T00:00:00,65109.096000000005
2004-01-29T00:00:00,65109.096000000005
2004-01-30T00:00:00,63595.1088
2004-01-31T00:00:00,65109.096000000005
2004-02-01T00:00:00,62733.97426201443
2004-02-02T00:00:00,60414.56626201443
2004-02-03T00:00:00,65109.096000000005
2004-02-04T00:00:00,63174.54262326837
2004-02-05T00:00:00,65109.096000000005
2004-02-06T00:00:00,63053.29921780426
2004-02-07T00:00:00,65109.096000000005
2004-02-08T00:00:00,62944.40309127112
2004-02-09T00:00:00,61251.999891271116
2004-02-10T00:00:00,59345.014085885145
2004-02-11T00:00:00,57462.94889502772
2004-02-12T00:00:00,55444.866890824196
2004-02-13T00:00:00,53187.66510596066
2004-02-14T00:00:00,57422.15970916516
2004-02-15T00:00:00,65109.096000000005
2004-02-16T00:00:00,63518.644097955614
2004-02-17T00:00:00,61199.23609795561
2004-02-18T00:00:00,58906.088184292945
2004-02-19T00:00:00,56504.99726494983
2004-02-20T00:00:00,53955.65604033652
2004-02-21T00:00:00,60893.32723124471
2004-02-22T00:00:00,58651.06567560835
2004-02-23T00:00:00,59765.93222993994
2004-02-24T00:00:00,57760.1472749836
2004-02-25T00:00:00,65109.096000000005
2004-02-26T00:00:00,63729.858255697814
2004-02-27T00:00:00,61328.88865569781
2004-02-28T00:00:00,62456.020421875975
2004-02-29T00:00:00,59983.047585636414
2004-03-01T00:00:00,58125.56501279039
2004-03-02T00:00:00,55748.43333152155
2004-03-03T00:00:00,53409.79954293899
2004-03-04T00:00:00,55518.664530188835
2004-03-05T00:00:00,53428.05850340125
2004-03-06T00:00:00,51561.603211169386
2004-03-07T00:00:00,64853.15658503154
2004-03-08T00:00:00,62808.72691907089
2004-03-09T00:00:00,60412.04896834493
2004-03-10T00:00:00,57845.26513172977
2004-03-11T00:00:00,55262.81694267886
2004-03-12T00:00:00,52737.82789531109
2004-03-13T00:00:00,51228.33806373368
2004-03-14T00:00:00,65109.096000000005
2004-03-15T00:00:00,65109.096000000005
2004-03-16T00:00:00,62636.76
2004-03-17T00:00:00,60317.352
2004-03-18T00:00:00,63693.990479619475
2004-03-19T00:00:00,61575.59325263307
2004-03-20T00:00:00,59198.748710879525
2004-03-21T00:00:00,57391.26747470578
2004-03-22T00:00:00,55541.27877409162
2004-03-23T00:00:00,53721.41302324579
2004-03-24T00:00:00,51934.46486174606
2004-03-25T00:00:00,50403.58763805062
2004-03-26T00:00:00,48760.34907712726
2004-03-27T00:00:00,47003.52367349781
2004-03-28T00:00:00,45214.204034551585
2004-03-29T00:00:00,43474.78913981728
2004-03-30T00:00:00,41791.61134765636
2004-03-31T00:00:00,40169.57277335716
2004-04-01T00:00:00,38347.65634461485
2004-04-02T00:00:00,36611.99847598595
2004-04-03T00:00:00,34990.313460451536
2004-04-04T00:00:00,35019.732263413454
2004-04-05T00:00:00,36987.74657900893
2004-04-06T00:00:00,43795.836155887024
2004-04-07T00:00:00,43677.3979314848
2004-04-08T00:00:00,41976.43358327928
2004-04-09T00:00:00,40067.433591221976
2004-04-10T00:00:00,38568.64129460343
2004-04-11T00:00:00,36945.840754757846
2004-04-12T00:00:00,35548.74851089855
2004-04-13T00:00:00,42919.06446180013
2004-04-14T00:00:00,42252.67104127573
2004-04-15T00:00:00,52376.250963461476
2004-04-16T00:00:00,51992.43451073764
2004-04-17T00:00:00,56721.31991423762
2004-04-18T00:00:00,55117.555297195155
2004-04-19T00:00:00,53066.67183207026
2004-04-20T00:00:00,60736.32286264408
2004-04-21T00:00:00,59046.89174015651
2004-04-22T00:00:00,57088.837614020835
2004-04-23T00:00:00,55158.655779712586
2004-04-24T00:00:00,55892.8196605794
2004-04-25T00:00:00,54439.08426588488
2004-04-26T00:00:00,53150.683019885524
2004-04-27T00:00:00,51881.80098776163
2004-04-28T00:00:00,50360.911964650884
2004-04-29T00:00:00,48863.11814900984
2004-04-30T00:00:00,47324.02695394117
2004-05-01T00:00:00,45817.626658438625
2004-05-02T00:00:00,44478.50791421299
2004-05-03T00:00:00,43174.65416541696
2004-05-04T00:00:00,41232.0967081523
2004-05-05T00:00:00,39555.22760578641
2004-05-06T00:00:00,42612.11259944837
2004-05-07T00:00:00,48043.13092441604
2004-05-08T00:00:00,47304.021313544494
2004-05-09T00:00:00,46466.27920131891
2004-05-10T00:00:00,45731.48864993533
2004-05-11T00:00:00,44915.69583436428
2004-05-12T00:00:00,43905.512382245375
2004-05-13T00:00:00,42745.60297183594
2004-05-14T00:00:00,46530.596235310906
2004-05-15T00:00:00,46985.20339756448
2004-05-16T00:00:00,52092.17920867182
2004-05-17T00:00:00,51218.54473031783
2004-05-18T00:00:00,52548.2275059299
2004-05-19T00:00:00,51447.75011154281
2004-05-20T00:00:00,53064.20391306168
2004-05-21T00:00:00,52018.79673961816
2004-05-22T00:00:00,64898.37909246329
2004-05-23T00:00:00,63845.4231170765
2004-05-24T00:00:00,62455.825004716615
2004-05-25T00:00:00,65109.096000000005
2004-05-26T00:00:00,65109.096000000005
2004-05-27T00:00:00,63921.355200000005
2004-05-28T00:00:00,63289.2528
2004-05-29T00:00:00,62566.423591174265
2004-05-30T00:00:00,61846.941976580536
2004-05-31T00:00:00,65109.096000000005
2004-06-01T00:00:00,65109.096000000005
2004-06-02T00:00:00,64048.79520000001
2004-06-03T00:00:00,65109.096000000005
2004-06-04T00:00:00,65109.096000000005
2004-06-05T00:00:00,64380.139200000005
2004-06-06T00:00:00,63437.08320000001
2004-06-07T00:00:00,62610.43299705982
2004-06-08T00:00:00,61789.425840348624
2004-06-09T00:00:00,60623.09574804909
2004-06-10T00:00:00,59265.19410513012
2004-06-11T00:00:00,58176.20761428448
2004-06-12T00:00:00,56759.47311417117
2004-06-13T00:00:00,62766.46011646472
2004-06-14T00:00:00,62219.03732148881
2004-06-15T00:00:00,61727.89601019335
2004-06-16T00:00:00,60804.61824322409
2004-06-17T00:00:00,59939.5615967221
2004-06-18T00:00:00,58592.338224800544
2004-06-19T00:00:00,57186.18175829046
2004-06-20T00:00:00,55723.79350268489
2004-06-21T00:00:00,54418.90694621355
2004-06-22T00:00:00,53066.761056357725
2004-06-23T00:00:00,51663.39780349517
2004-06-24T00:00:00,50281.292887462216
2004-06-25T00:00:00,48990.063116422585
2004-06-26T00:00:00,47783.989023212474
2004-06-27T00:00:00,46660.71270709526
2004-06-28T00:00:00,45247.568924099294
2004-06-29T00:00:00,43923.59813382141
2004-06-30T00:00:00,42442.730450714575
2004-07-01T00:00:00,41065.432893974605
2004-07-02T00:00:00,40022.17905485127
2004-07-03T00:00:00,38910.82636846406
2004-07-04T00:00:00,37781.92449894116
2004-07-05T00:00:00,36591.38785372446
2004-07-06T00:00:00,35557.698433670324
2004-07-07T00:00:00,35149.8489381603
2004-07-08T00:00:00,34794.0125637284
2004-07-09T00:00:00,36928.7229180123
2004-07-10T00:00:00,36240.28145592994
2004-07-11T00:00:00,42863.1280804385
2004-07-12T00:00:00,42490.75169454726
2004-07-13T00:00:00,42228.15928142632
2004-07-14T00:00:00,41478.24349853468
2004-07-15T00:00:00,40330.51779941133
2004-07-16T00:00:00,39149.99083100393
2004-07-17T00:00:00,37898.06697256354
2004-07-18T00:00:00,36982.82972718997
2004-07-19T00:00:00,36575.90644321378
2004-07-20T00:00:00,55181.10159916412
2004-07-21T00:00:00,54742.97767784436
2004-07-22T00:00:00,53768.514677282736
2004-07-23T00:00:00,52957.11730082846
2004-07-24T00:00:00,52251.24763744527
2004-07-25T00:00:00,51551.94230626379
2004-07-26T00:00:00,50813.21348312581
2004-07-27T00:00:00,50031.4837590582
2004-07-28T00:00:00,49159.33749758087
2004-07-29T00:00:00,48243.59583405971
2004-07-30T00:00:00,47282.715231769245
2004-07-31T00:00:00,46283.67016465626
2004-08-01T00:00:00,45405.61369708917
2004-08-02T00:00:00,44542.709954589125
2004-08-03T00:00:00,43640.83241904902
2004-08-04T00:00:00,42545.922811894314
2004-08-05T00:00:00,41051.44653514066
2004-08-06T00:00:00,39951.82562679136
2004-08-07T00:00:00,38840.932228129604
2004-08-08T00:00:00,37714.7011278695
2004-08-09T00:00:00,36633.18292776057
2004-08-10T00:00:00,35996.05799622563
2004-08-11T00:00:00,35356.68909445421
2004-08-12T00:00:00,34629.289731076526
2004-08-13T00:00:00,33775.3751617194
2004-08-14T00:00:00,33155.07678374695
2004-08-15T00:00:00,32677.650499411146
2004-08-16T00:00:00,32182.250921538067
2004-08-17T00:00:00,31700.22285517779
2004-08-18T00:00:00,31266.753529970556
2004-08-19T00:00:00,30530.467630415867
2004-08-20T00:00:00,30050.352000000006
2004-08-21T00:00:00,30050.352000000006
2004-08-22T00:00:00,30050.352000000006
2004-08-23T00:00:00,43431.55200000001
2004-08-24T00:00:00,43431.55200000001
2004-08-25T00:00:00,41588.025955980556
2004-08-26T00:00:00,39744.4999119611
2004-08-27T00:00:00,37831.90871778756
2004-08-28T00:00:00,36071.62622269859
2004-08-29T00:00:00,34829.637864221455
2004-08-30T00:00:00,33887.716369016096
2004-08-31T00:00:00,32811.866136591554
2004-09-01T00:00:00,31614.863904787926
2004-09-02T00:00:00,30650.35083587189
2004-09-03T00:00:00,30050.352000000006
2004-09-04T00:00:00,30050.352000000006
2004-09-05T00:00:00,30050.352000000006
2004-09-06T00:00:00,30050.352000000006
2004-09-07T00:00:00,30050.352000000006
2004-09-08T00:00:00,30050.352000000006
2004-09-09T00:00:00,30050.352000000006
2004-09-10T00:00:00,30050.352000000006
2004-09-11T00:00:00,30050.352000000006
2004-09-12T00:00:00,30050.352000000006
2004-09-13T00:00:00,30050.352000000006
2004-09-14T00:00:00,30050.352000000006
2004-09-15T00:00:00,30050.352000000006
2004-09-16T00:00:00,30050.352000000006
2004-09-17T00:00:00,30050.352000000006
2004-09-18T00:00:00,30050.352000000006
2004-09-19T00:00:00,31707.072000000007
2004-09-20T00:00:00,31707.072000000007
2004-09-21T00:00:00,31007.991204878832
2004-09-22T00:00:00,30136.978706085163
2004-09-23T00:00:00,30050.352000000006
2004-09-24T00:00:00,30050.352000000006
2004-09-25T00:00:00,30050.352000000006
2004-09-26T00:00:00,30050.352000000006
2004-09-27T00:00:00,30050.352000000006
2004-09-28T00:00:00,30050.352000000006
2004-09-29T00:00:00,30050.352000000006
2004-09-30T00:00:00,30050.352000000006
2004-10-01T00:00:00,30050.352000000006
2004-10-02T00:00:00,31579.632000000005
2004-10-03T00:00:00,38333.952000000005
2004-10-04T00:00:00,52226.02555233083
2004-10-05T00:00:00,51607.80426725224
2004-10-06T00:00:00,49958.63694576108
2004-10-07T00:00:00,48097.33821731625
2004-10-08T00:00:00,47015.400109442635
2004-10-09T00:00:00,45847.54063927829
2004-10-10T00:00:00,44250.65147640793
2004-10-11T00:00:00,43200.80870380542
2004-10-12T00:00:00,41387.18999222089
2004-10-13T00:00:00,40094.69676502408
2004-10-14T00:00:00,39208.087191619445
2004-10-15T00:00:00,44933.570167265396
2004-10-16T00:00:00,46432.20605342679
2004-10-17T00:00:00,51455.793536577374
2004-10-18T00:00:00,52363.031601058654
2004-10-19T00:00:00,52154.86076068232
2004-10-20T00:00:00,50430.321417797844
2004-10-21T00:00:00,48927.44932333753
2004-10-22T00:00:00,47656.939179651075
2004-10-23T00:00:00,46010.43043200147
2004-10-24T00:00:00,49502.401450032936
2004-10-25T00:00:00,60361.526194328915
2004-10-26T00:00:00,65109.096000000005
2004-10-27T00:00:00,63550.4439421068
2004-10-28T00:00:00,61613.3559421068
2004-10-29T00:00:00,59778.40805193535
2004-10-30T00:00:00,58203.83935937569
2004-10-31T00:00:00,56261.398795727444
2004-11-01T00:00:00,53921.09305596222
2004-11-02T00:00:00,51557.368753704715
2004-11-03T00:00:00,49801.223384930665
2004-11-04T00:00:00,47813.27358371249
2004-11-05T00:00:00,46251.362895979524
2004-11-06T00:00:00,44633.14274137053
2004-11-07T00:00:00,42987.12180572424
2004-11-08T00:00:00,41460.20424678112
2004-11-09T00:00:00,40174.27755504505
2004-11-10T00:00:00,38696.57798814066
2004-11-11T00:00:00,51596.188451689435
2004-11-12T00:00:00,50715.61586373716
2004-11-13T00:00:00,49488.41868442518
2004-11-14T00:00:00,48079.6904419803
2004-11-15T00:00:00,46419.54451713471
2004-11-16T00:00:00,49832.994114666144
2004-11-17T00:00:00,50485.69521330742
2004-11-18T00:00:00,61262.3373589398
2004-11-19T00:00:00,63326.74937401322
2004-11-20T00:00:00,65109.096000000005
2004-11-21T00:00:00,63277.17835646099
2004-11-22T00:00:00,61421.651956460984
2004-11-23T00:00:00,59590.408524727034
2004-11-24T00:00:00,57785.13871420308
2004-11-25T00:00:00,55679.73248265188
2004-11-26T00:00:00,53492.62833479584
2004-11-27T00:00:00,51462.96856410801
2004-11-28T00:00:00,55268.66980083054
2004-11-29T00:00:00,53804.75963141321
2004-11-30T00:00:00,51863.424968702486
2004-12-01T00:00:00,49689.56675271975
2004-12-02T00:00:00,47822.26482990127
2004-12-03T00:00:00,46008.35302549536
2004-12-04T00:00:00,44172.68407159364
2004-12-05T00:00:00,42426.64981811013
2004-12-06T00:00:00,40616.06660990471
2004-12-07T00:00:00,55601.83674735743
2004-12-08T00:00:00,54098.9437629248
2004-12-09T00:00:00,65109.096000000005
2004-12-10T00:00:00,64927.47134030237
2004-12-11T00:00:00,65109.096000000005
2004-12-12T00:00:00,63877.524403304684
2004-12-13T00:00:00,62261.58520330468
2004-12-14T00:00:00,60422.242119431154
2004-12-15T00:00:00,58355.41673055491
2004-12-16T00:00:00,56038.39570297701
2004-12-17T00:00:00,56622.960545474154
2004-12-18T00:00:00,54330.67551641613
2004-12-19T00:00:00,64087.05697057677
2004-12-20T00:00:00,65109.096000000005
2004-12-21T00:00:00,65109.096000000005
2004-12-22T00:00:00,64492.286400000005
2004-12-23T00:00:00,64048.79520000001
2004-12-24T00:00:00,62734.233362039566
2004-12-25T00:00:00,61206.28929327354
2004-12-26T00:00:00,62568.49570333287
2004-12-27T00:00:00,63748.06165394516
2004-12-28T00:00:00,65109.096000000005
2004-12-29T00:00:00,63104.89121607744
2004-12-30T00:00:00,60703.92161607744
2004-12-31T00:00:00,58196.73111910141
2005-01-01T00:00:00,56239.1972699624
2005-01-02T00:00:00,53768.76655575672
2005-01-03T00:00:00,58817.31434256251
2005-01-04T00:00:00,65109.096000000005
2005-01-05T00:00:00,65109.096000000005
2005-01-06T00:00:00,65109.096000000005
2005-01-07T00:00:00,64609.531200000005
2005-01-08T00:00:00,62754.0048
2005-01-09T00:00:00,65109.096000000005
2005-01-10T00:00:00,64773.57538404039
2005-01-11T00:00:00,62836.48738404039
2005-01-12T00:00:00,63917.031758867975
2005-01-13T00:00:00,61841.11079776191
2005-01-14T00:00:00,59748.51010074788
2005-01-15T00:00:00,57603.846118843314
2005-01-16T00:00:00,58485.92606840477
2005-01-17T00:00:00,62590.81221005975
2005-01-18T00:00:00,61664.05010652919
2005-01-19T00:00:00,65109.096000000005
2005-01-20T00:00:00,65109.096000000005
2005-01-21T00:00:00,65109.096000000005
2005-01-22T00:00:00,64155.844800000006
2005-01-23T00:00:00,65109.096000000005
2005-01-24T00:00:00,63226.395939461465
