Date,U_init,etp,prec,FC,WP,zr,dg,kc,area
2005-07-09,22,2.21,0,26,12,189.77,1.31,0.66,637200
2005-07-10,22,2.08,0,26,12,189.77,1.31,0.66,637200
2005-07-11,22,1.43,0,26,12,189.77,1.31,0.66,637200
2005-07-12,22,2.87,0,26,12,189.77,1.31,0.66,637200
2005-07-13,22,3.17,0,26,12,189.77,1.31,0.66,637200
2005-07-14,22,3.02,0,26,12,189.77,1.31,0.66,637200
2005-07-15,22,2.59,0,26,12,189.77,1.31,0.66,637200
2005-07-16,22,2.87,0,26,12,189.77,1.31,0.66,637200
2005-07-17,22,2.73,0,26,12,189.77,1.31,0.66,637200
2005-07-18,22,2.87,0.6,26,12,189.77,1.31,0.66,637200
2005-07-19,22,1.33,0,26,12,189.77,1.31,0.66,637200
2005-07-20,22,2.08,0,26,12,189.77,1.31,0.66,637200
2005-07-21,22,1.96,0,26,12,189.77,1.31,0.66,637200
2005-07-22,22,2.59,0,26,12,189.77,1.31,0.66,637200
2005-07-23,22,2.21,0,26,12,189.77,1.31,0.66,637200
2005-07-24,22,2.33,0,26,12,189.77,1.31,0.66,637200
2005-07-25,22,3.48,1.6,26,12,189.77,1.31,0.66,637200
2005-07-26,22,1.85,0,26,12,189.77,1.31,0.66,637200
2005-07-27,22,2.46,0,26,12,189.77,1.31,0.66,637200
2005-07-28,22,2.33,0,26,12,189.77,1.31,0.66,637200
2005-07-29,22,2.94,0,26,12,189.77,1.31,0.66,637200
2005-07-30,22,3.17,0,26,12,189.77,1.31,0.66,637200
2005-07-31,22,4.23,0,26,12,189.77,1.31,0.66,637200
2005-08-01,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-08-02,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-08-03,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-08-04,22,3.02,0,26,12,189.77,1.31,0.66,637200
2005-08-05,22,3.2,0,26,12,189.77,1.31,0.66,637200
2005-08-06,22,3.2,0,26,12,189.77,1.31,0.66,637200
2005-08-07,22,3.2,0,26,12,189.77,1.31,0.66,637200
2005-08-08,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-08-09,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-08-10,22,2.21,0,26,12,189.77,1.31,0.66,637200
2005-08-11,22,2.73,0,26,12,189.77,1.31,0.66,637200
2005-08-12,22,2.59,0,26,12,189.77,1.31,0.66,637200
2005-08-13,22,3.02,0,26,12,189.77,1.31,0.66,637200
2005-08-14,22,3.17,0,26,12,189.77,1.31,0.66,637200
2005-08-15,22,4.71,0,26,12,189.77,1.31,0.66,637200
2005-08-16,22,4.31,0.2,26,12,189.77,1.31,0.66,637200
2005-08-17,22,4.14,0,26,12,189.77,1.31,0.66,637200
2005-08-18,22,4.71,0,26,12,189.77,1.31,0.66,637200
2005-08-19,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-08-20,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-08-21,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-08-22,22,4.14,0,26,12,189.77,1.31,0.66,637200
2005-08-23,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-08-24,22,4.55,0,26,12,189.77,1.31,0.66,637200
2005-08-25,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-08-26,22,3.17,0,26,12,189.77,1.31,0.66,637200
2005-08-27,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-08-28,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-08-29,22,4.31,11.8,26,12,189.77,1.31,0.66,637200
2005-08-30,22,5.25,0,26,12,189.77,1.31,0.66,637200
2005-08-31,22,4.71,0,26,12,189.77,1.31,0.66,637200
2005-09-01,22,4.71,4,26,12,189.77,1.31,0.66,637200
2005-09-02,22,2.21,3.8,26,12,189.77,1.31,0.66,637200
2005-09-03,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-09-04,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-09-05,22,3.17,5.4,26,12,189.77,1.31,0.66,637200
2005-09-06,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-09-07,22,3.51,0,26,12,189.77,1.31,0.66,637200
2005-09-08,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-09-09,22,3.32,0,26,12,189.77,1.31,0.66,637200
2005-09-10,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-09-11,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-09-12,22,4.31,0,26,12,189.77,1.31,0.66,637200
2005-09-13,22,3.17,0,26,12,189.77,1.31,0.66,637200
2005-09-14,22,1.96,1.2,26,12,189.77,1.31,0.66,637200
2005-09-15,22,2.46,0,26,12,189.77,1.31,0.66,637200
2005-09-16,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-09-17,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-09-18,22,3.32,0,26,12,189.77,1.31,0.66,637200
2005-09-19,22,4.14,0,26,12,189.77,1.31,0.66,637200
2005-09-20,22,2.87,0,26,12,189.77,1.31,0.66,637200
2005-09-21,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-09-22,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-09-23,22,3.32,0.6,26,12,189.77,1.31,0.66,637200
2005-09-24,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-09-25,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-09-26,22,2.02,25.4,26,12,189.77,1.31,0.66,637200
2005-09-27,22,1.52,2.3,26,12,189.77,1.31,0.66,637200
2005-09-28,22,1.63,0,26,12,189.77,1.31,0.66,637200
2005-09-29,22,2.87,0,26,12,189.77,1.31,0.66,637200
2005-09-30,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-10-01,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-10-02,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-10-03,22,4.31,0,26,12,189.77,1.31,0.66,637200
2005-10-04,22,4.85,0,26,12,189.77,1.31,0.66,637200
2005-10-05,22,4.85,0,26,12,189.77,1.31,0.66,637200
2005-10-06,22,5.25,1.2,26,12,189.77,1.31,0.66,637200
2005-10-07,22,4.55,0,26,12,189.77,1.31,0.66,637200
2005-10-08,22,4.99,0,26,12,189.77,1.31,0.66,637200
2005-10-09,22,4.99,0,26,12,189.77,1.31,0.66,637200
2005-10-10,22,5.25,0.4,26,12,189.77,1.31,0.66,637200
2005-10-11,22,4.31,0,26,12,189.77,1.31,0.66,637200
2005-10-12,22,4.14,0,26,12,189.77,1.31,0.66,637200
2005-10-13,22,5.37,9.2,26,12,189.77,1.31,0.66,637200
2005-10-14,22,5.25,0,26,12,189.77,1.31,0.66,637200
2005-10-15,22,4.99,0,26,12,189.77,1.31,0.66,637200
2005-10-16,22,4.99,0,26,12,189.77,1.31,0.66,637200
2005-10-17,22,5.25,0.8,26,12,189.77,1.31,0.66,637200
2005-10-18,22,4.85,3.8,26,12,189.77,1.31,0.66,637200
2005-10-19,22,3.17,9.4,26,12,189.77,1.31,0.66,637200
2005-10-20,22,1.96,3.6,26,12,189.77,1.31,0.66,637200
2005-10-21,22,3.8,0.6,26,12,189.77,1.31,0.66,637200
2005-10-22,22,4.71,0,26,12,189.77,1.31,0.66,637200
2005-10-23,22,4.71,0,26,12,189.77,1.31,0.66,637200
2005-10-24,22,5.48,33.6,26,12,189.77,1.31,0.66,637200
2005-10-25,22,3.32,0,26,12,189.77,1.31,0.66,637200
2005-10-26,22,4.14,0,26,12,189.77,1.31,0.66,637200
2005-10-27,22,4.31,18.6,26,12,189.77,1.31,0.66,637200
2005-10-28,22,4.21,0,26,12,189.77,1.31,0.66,637200
2005-10-29,22,4.42,15,26,12,189.77,1.31,0.66,637200
2005-10-30,22,3.64,8,26,12,189.77,1.31,0.66,637200
2005-10-31,22,4.42,4.1,26,12,189.77,1.31,0.66,637200
2005-11-01,22,3.32,0.6,26,12,189.77,1.31,0.66,637200
2005-11-02,22,3.32,0,26,12,189.77,1.31,0.66,637200
2005-11-03,22,3.17,0,26,12,189.77,1.31,0.66,637200
2005-11-04,22,4.31,0,26,12,189.77,1.31,0.66,637200
2005-11-05,22,4.55,0,26,12,189.77,1.31,0.66,637200
2005-11-06,22,4.71,0,26,12,189.77,1.31,0.66,637200
2005-11-07,22,4.85,0,26,12,189.77,1.31,0.66,637200
2005-11-08,22,4.99,0,26,12,189.77,1.31,0.66,637200
2005-11-09,22,4.55,0,26,12,189.77,1.31,0.66,637200
2005-11-10,22,4.14,0,26,12,189.77,1.31,0.66,637200
2005-11-11,22,3.57,0,26,12,189.77,1.31,0.66,637200
2005-11-12,22,3.02,0,26,12,189.77,1.31,0.66,637200
2005-11-13,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-11-14,22,3.87,0,26,12,189.77,1.31,0.66,637200
2005-11-15,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-11-16,22,4.55,0,26,12,189.77,1.31,0.66,637200
2005-11-17,22,4.71,0,26,12,189.77,1.31,0.66,637200
2005-11-18,22,4.79,0.1,26,12,189.77,1.31,0.66,637200
2005-11-19,22,3.35,0,26,12,189.77,1.31,0.66,637200
2005-11-20,22,3.3,0,26,12,189.77,1.31,0.66,637200
2005-11-21,22,4.85,18.3,26,12,189.77,1.31,0.66,637200
2005-11-22,22,4.31,0,26,12,189.77,1.31,0.66,637200
2005-11-23,22,4.55,0,26,12,189.77,1.31,0.66,637200
2005-11-24,22,4.85,0,26,12,189.77,1.31,0.66,637200
2005-11-25,22,3.41,15,26,12,189.77,1.31,0.66,637200
2005-11-26,22,3.7,11,26,12,189.77,1.31,0.66,637200
2005-11-27,22,3.17,0,26,12,189.77,1.31,0.66,637200
2005-11-28,22,3.97,10.8,26,12,189.77,1.31,0.66,637200
2005-11-29,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-11-30,22,2.73,0,26,12,189.77,1.31,0.66,637200
2005-12-01,22,3.17,29.2,26,12,189.77,1.31,0.66,637200
2005-12-02,22,2.59,59.2,26,12,189.77,1.31,0.66,637200
2005-12-03,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-12-04,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-12-05,22,3.48,8.2,26,12,189.77,1.31,0.66,637200
2005-12-06,22,3.8,35.2,26,12,189.77,1.31,0.66,637200
2005-12-07,22,3.02,14,26,12,189.77,1.31,0.66,637200
2005-12-08,22,3.97,0.4,26,12,189.77,1.31,0.66,637200
2005-12-09,22,3.32,0,26,12,189.77,1.31,0.66,637200
2005-12-10,22,4.41,0,26,12,189.77,1.31,0.66,637200
2005-12-11,22,4.55,0,26,12,189.77,1.31,0.66,637200
2005-12-12,22,3.57,0,26,12,189.77,1.31,0.66,637200
2005-12-13,22,3.15,0,26,12,189.77,1.31,0.66,637200
2005-12-14,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-12-15,22,3.97,0,26,12,189.77,1.31,0.66,637200
2005-12-16,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-12-17,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-12-18,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-12-19,22,4.55,30,26,12,189.77,1.31,0.66,637200
2005-12-20,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-12-21,22,4.31,0,26,12,189.77,1.31,0.66,637200
2005-12-22,22,4.23,0,26,12,189.77,1.31,0.66,637200
2005-12-23,22,4.07,0,26,12,189.77,1.31,0.66,637200
2005-12-24,22,4.14,0,26,12,189.77,1.31,0.66,637200
2005-12-25,22,3.9,6,26,12,189.77,1.31,0.66,637200
2005-12-26,22,3.8,0,26,12,189.77,1.31,0.66,637200
2005-12-27,22,3.48,0,26,12,189.77,1.31,0.66,637200
2005-12-28,22,4.55,0,26,12,189.77,1.31,0.66,637200
2005-12-29,22,3.64,0,26,12,189.77,1.31,0.66,637200
2005-12-30,22,4.09,8,26,12,189.77,1.31,0.66,637200
2005-12-31,22,3.92,20,26,12,189.77,1.31,0.66,637200
2006-01-01,22,4.04,0,26,12,189.77,1.31,0.66,637200
2006-01-02,22,4.14,53,26,12,189.77,1.31,0.66,637200
2006-01-03,22,4.31,0,26,12,189.77,1.31,0.66,637200
2006-01-04,22,4.31,3.4,26,12,189.77,1.31,0.66,637200
2006-01-05,22,3.8,8.6,26,12,189.77,1.31,0.66,637200
2006-01-06,22,2.96,10.2,26,12,189.77,1.31,0.66,637200
2006-01-07,22,3.7,0,26,12,189.77,1.31,0.66,637200
2006-01-08,22,3.8,0,26,12,189.77,1.31,0.66,637200
2006-01-09,22,4.46,43.6,26,12,189.77,1.31,0.66,637200
2006-01-10,22,4.69,0,26,12,189.77,1.31,0.66,637200
2006-01-11,22,4.99,0,26,12,189.77,1.31,0.66,637200
2006-01-12,22,4.55,6.8,26,12,189.77,1.31,0.66,637200
2006-01-13,22,5.25,0,26,12,189.77,1.31,0.66,637200
2006-01-14,22,4.99,0,26,12,189.77,1.31,0.66,637200
2006-01-15,22,5.12,0,26,12,189.77,1.31,0.66,637200
2006-01-16,22,4.85,0,26,12,189.77,1.31,0.66,637200
2006-01-17,22,5.58,0,26,12,189.77,1.31,0.66,637200
2006-01-18,22,5.48,0,26,12,189.77,1.31,0.66,637200
2006-01-19,22,4.99,6.8,26,12,189.77,1.31,0.66,637200
2006-01-20,22,4.55,23.2,26,12,189.77,1.31,0.66,637200
2006-01-21,22,4.55,0,26,12,189.77,1.31,0.66,637200
2006-01-22,22,4.85,0,26,12,189.77,1.31,0.66,637200
2006-01-23,22,5.25,0,26,12,189.77,1.31,0.66,637200
2006-01-24,22,5.37,0,26,12,189.77,1.31,0.66,637200
2006-01-25,22,5.68,0,26,12,189.77,1.31,0.66,637200
2006-01-26,22,5.48,0,26,12,189.77,1.31,0.66,637200
2006-01-27,22,5.12,13.8,26,12,189.77,1.31,0.66,637200
2006-01-28,22,4.31,0.6,26,12,189.77,1.31,0.66,637200
2006-01-29,22,3.8,0,26,12,189.77,1.31,0.66,637200
2006-01-30,22,4.14,18.2,26,12,189.77,1.31,0.66,637200
2006-01-31,22,4.55,0.4,26,12,189.77,1.31,0.66,637200
2006-02-01,22,4.55,0,26,12,189.77,1.31,0.66,637200
2006-02-02,22,4.85,0,26,12,189.77,1.31,0.66,637200
2006-02-03,22,4.71,0,26,12,189.77,1.31,0.66,637200
2006-02-04,22,4.99,0,26,12,189.77,1.31,0.66,637200
2006-02-05,22,5.12,0,26,12,189.77,1.31,0.66,637200
2006-02-06,22,5.12,0,26,12,189.77,1.31,0.66,637200
2006-02-07,22,5.48,0,26,12,189.77,1.31,0.66,637200
2006-02-08,22,5.25,3.8,26,12,189.77,1.31,0.66,637200
2006-02-09,22,4.85,6.8,26,12,189.77,1.31,0.66,637200
2006-02-10,22,3.48,1.4,26,12,189.77,1.31,0.66,637200
2006-02-11,22,3.35,40,26,12,189.77,1.31,0.66,637200
2006-02-12,22,3.48,19.3,26,12,189.77,1.31,0.66,637200
2006-02-13,22,3.64,80.8,26,12,189.77,1.31,0.66,637200
2006-02-14,22,3.97,0.6,26,12,189.77,1.31,0.66,637200
2006-02-15,22,4.71,0,26,12,189.77,1.31,0.66,637200
2006-02-16,22,4.71,81,26,12,189.77,1.31,0.66,637200
2006-02-17,22,3.64,7,26,12,189.77,1.31,0.66,637200
2006-02-18,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-02-19,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-02-20,22,4.31,0,26,12,189.77,1.31,0.66,637200
2006-02-21,22,4.55,0.4,26,12,189.77,1.31,0.66,637200
2006-02-22,22,3.97,26.6,26,12,189.77,1.31,0.66,637200
2006-02-23,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-02-24,22,4.31,9.4,26,12,189.77,1.31,0.66,637200
2006-02-25,22,4.44,0,26,12,189.77,1.31,0.66,637200
2006-02-26,22,4.3,0,26,12,189.77,1.31,0.66,637200
2006-02-27,22,4.74,0,26,12,189.77,1.31,0.66,637200
2006-02-28,22,4.81,0,26,12,189.77,1.31,0.66,637200
2006-03-01,22,4.71,2.2,26,12,189.77,1.31,0.66,637200
2006-03-02,22,5.12,0,26,12,189.77,1.31,0.66,637200
2006-03-03,22,5.15,0,26,12,189.77,1.31,0.66,637200
2006-03-04,22,4.88,0,26,12,189.77,1.31,0.66,637200
2006-03-05,22,4.75,0,26,12,189.77,1.31,0.66,637200
2006-03-06,22,5.37,14,26,12,189.77,1.31,0.66,637200
2006-03-07,22,4.88,29,26,12,189.77,1.31,0.66,637200
2006-03-08,22,4.23,0,26,12,189.77,1.31,0.66,637200
2006-03-09,22,4.71,0,26,12,189.77,1.31,0.66,637200
2006-03-10,22,4.94,0,26,12,189.77,1.31,0.66,637200
2006-03-11,22,4.44,0,26,12,189.77,1.31,0.66,637200
2006-03-12,22,4.49,0,26,12,189.77,1.31,0.66,637200
2006-03-13,22,4.99,0,26,12,189.77,1.31,0.66,637200
2006-03-14,22,4.85,0,26,12,189.77,1.31,0.66,637200
2006-03-15,22,5.12,0,26,12,189.77,1.31,0.66,637200
2006-03-16,22,5.12,0,26,12,189.77,1.31,0.66,637200
2006-03-17,22,4.85,4,26,12,189.77,1.31,0.66,637200
2006-03-18,22,4.76,0,26,12,189.77,1.31,0.66,637200
2006-03-19,22,4.74,0,26,12,189.77,1.31,0.66,637200
2006-03-20,22,4.99,0,26,12,189.77,1.31,0.66,637200
2006-03-21,22,5.25,0,26,12,189.77,1.31,0.66,637200
2006-03-22,22,4.71,0,26,12,189.77,1.31,0.66,637200
2006-03-23,22,4.85,0,26,12,189.77,1.31,0.66,637200
2006-03-24,22,3.85,0,26,12,189.77,1.31,0.66,637200
2006-03-25,22,4.07,0,26,12,189.77,1.31,0.66,637200
2006-03-26,22,4.04,0,26,12,189.77,1.31,0.66,637200
2006-03-27,22,4.55,2.8,26,12,189.77,1.31,0.66,637200
2006-03-28,22,4.71,0,26,12,189.77,1.31,0.66,637200
2006-03-29,22,4.55,0.4,26,12,189.77,1.31,0.66,637200
2006-03-30,22,3.97,9.4,26,12,189.77,1.31,0.66,637200
2006-03-31,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-04-01,22,3.55,0,26,12,189.77,1.31,0.66,637200
2006-04-02,22,3.83,0,26,12,189.77,1.31,0.66,637200
2006-04-03,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-04-04,22,4.55,0,26,12,189.77,1.31,0.66,637200
2006-04-05,22,4.85,0,26,12,189.77,1.31,0.66,637200
2006-04-06,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-04-07,22,3.78,7.8,26,12,189.77,1.31,0.66,637200
2006-04-08,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-04-09,22,3.68,0,26,12,189.77,1.31,0.66,637200
2006-04-10,22,4.14,6.8,26,12,189.77,1.31,0.66,637200
2006-04-11,22,3.8,0,26,12,189.77,1.31,0.66,637200
2006-04-12,22,3.97,0,26,12,189.77,1.31,0.66,637200
2006-04-13,22,4.14,0,26,12,189.77,1.31,0.66,637200
2006-04-14,22,3.52,0,26,12,189.77,1.31,0.66,637200
2006-04-15,22,3.54,0,26,12,189.77,1.31,0.66,637200
2006-04-16,22,3.44,0,26,12,189.77,1.31,0.66,637200
2006-04-17,22,3.02,0,26,12,189.77,1.31,0.66,637200
2006-04-18,22,3.32,0,26,12,189.77,1.31,0.66,637200
2006-04-19,22,3.02,0,26,12,189.77,1.31,0.66,637200
2006-04-20,22,2.59,0,26,12,189.77,1.31,0.66,637200
2006-04-21,22,2.66,0,26,12,189.77,1.31,0.66,637200
2006-04-22,22,2.9,0,26,12,189.77,1.31,0.66,637200
2006-04-23,22,3.08,0,26,12,189.77,1.31,0.66,637200
2006-04-24,22,4.14,0,26,12,189.77,1.31,0.66,637200
2006-04-25,22,5.12,0,26,12,189.77,1.31,0.66,637200
2006-04-26,22,4.71,0,26,12,189.77,1.31,0.66,637200
2006-04-27,22,4.71,0,26,12,189.77,1.31,0.66,637200
2006-04-28,22,4.14,0,26,12,189.77,1.31,0.66,637200
2006-04-29,22,3.92,0,26,12,189.77,1.31,0.66,637200
2006-04-30,22,3.97,0,26,12,189.77,1.31,0.66,637200
2006-05-01,22,3.92,0,26,12,189.77,1.31,0.66,637200
2006-05-02,22,3.32,0,26,12,189.77,1.31,0.66,637200
2006-05-03,22,3.02,0,26,12,189.77,1.31,0.66,637200
2006-05-04,22,2.33,0,26,12,189.77,1.31,0.66,637200
2006-05-05,22,1.82,0,26,12,189.77,1.31,0.66,637200
2006-05-06,22,1.58,0,26,12,189.77,1.31,0.66,637200
2006-05-07,22,1.79,0,26,12,189.77,1.31,0.66,637200
2006-05-08,22,2.87,0,26,12,189.77,1.31,0.66,637200
2006-05-09,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-05-10,22,3.02,0,26,12,189.77,1.31,0.66,637200
2006-05-11,22,2.59,0,26,12,189.77,1.31,0.66,637200
2006-05-12,22,2.41,0,26,12,189.77,1.31,0.66,637200
2006-05-13,22,1.65,0,26,12,189.77,1.31,0.66,637200
2006-05-14,22,1.64,0,26,12,189.77,1.31,0.66,637200
2006-05-15,22,2.73,0,26,12,189.77,1.31,0.66,637200
2006-05-16,22,3.32,0,26,12,189.77,1.31,0.66,637200
2006-05-17,22,3.17,0,26,12,189.77,1.31,0.66,637200
2006-05-18,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-05-19,22,2.68,0,26,12,189.77,1.31,0.66,637200
2006-05-20,22,2.64,0,26,12,189.77,1.31,0.66,637200
2006-05-21,22,2.7,0,26,12,189.77,1.31,0.66,637200
2006-05-22,22,3.32,8.8,26,12,189.77,1.31,0.66,637200
2006-05-23,22,1.74,0,26,12,189.77,1.31,0.66,637200
2006-05-24,22,1.63,0,26,12,189.77,1.31,0.66,637200
2006-05-25,22,2.59,0,26,12,189.77,1.31,0.66,637200
2006-05-26,22,2.46,0,26,12,189.77,1.31,0.66,637200
2006-05-27,22,2.73,0,26,12,189.77,1.31,0.66,637200
2006-05-28,22,3.02,0,26,12,189.77,1.31,0.66,637200
2006-05-29,22,3.02,0,26,12,189.77,1.31,0.66,637200
2006-05-30,22,2.99,0,26,12,189.77,1.31,0.66,637200
2006-05-31,22,3.54,0,26,12,189.77,1.31,0.66,637200
2006-06-01,22,3.8,0,26,12,189.77,1.31,0.66,637200
2006-06-02,22,4.55,0,26,12,189.77,1.31,0.66,637200
2006-06-03,22,4.28,0,26,12,189.77,1.31,0.66,637200
2006-06-04,22,4.05,0,26,12,189.77,1.31,0.66,637200
2006-06-05,22,3.8,0,26,12,189.77,1.31,0.66,637200
2006-06-06,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-06-07,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-06-08,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-06-09,22,2.59,0,26,12,189.77,1.31,0.66,637200
2006-06-10,22,2.84,0,26,12,189.77,1.31,0.66,637200
2006-06-11,22,2.82,0,26,12,189.77,1.31,0.66,637200
2006-06-12,22,2.73,0,26,12,189.77,1.31,0.66,637200
2006-06-13,22,3.32,0,26,12,189.77,1.31,0.66,637200
2006-06-14,22,3.35,0,26,12,189.77,1.31,0.66,637200
2006-06-15,22,3.43,0,26,12,189.77,1.31,0.66,637200
2006-06-16,22,3.55,0,26,12,189.77,1.31,0.66,637200
2006-06-17,22,3.52,0,26,12,189.77,1.31,0.66,637200
2006-06-18,22,3.44,0,26,12,189.77,1.31,0.66,637200
2006-06-19,22,2.87,0,26,12,189.77,1.31,0.66,637200
2006-06-20,22,3.02,0,26,12,189.77,1.31,0.66,637200
2006-06-21,22,3.17,0,26,12,189.77,1.31,0.66,637200
2006-06-22,22,2.73,0,26,12,189.77,1.31,0.66,637200
2006-06-23,22,2.51,0,26,12,189.77,1.31,0.66,637200
2006-06-24,22,2.68,0,26,12,189.77,1.31,0.66,637200
2006-06-25,22,2.7,0,26,12,189.77,1.31,0.66,637200
2006-06-26,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-06-27,22,1.53,0,26,12,189.77,1.31,0.66,637200
2006-06-28,22,1.53,17.6,26,12,189.77,1.31,0.66,637200
2006-06-29,22,1.96,0,26,12,189.77,1.31,0.66,637200
2006-06-30,22,2.43,0,26,12,189.77,1.31,0.66,637200
2006-07-01,22,1.98,0,26,12,189.77,1.31,0.66,637200
2006-07-02,22,2.14,0,26,12,189.77,1.31,0.66,637200
2006-07-03,22,3.02,6,26,12,189.77,1.31,0.66,637200
2006-07-04,22,2.59,0,26,12,189.77,1.31,0.66,637200
2006-07-05,22,3.02,0,26,12,189.77,1.31,0.66,637200
2006-07-06,22,3.17,0,26,12,189.77,1.31,0.66,637200
2006-07-07,22,2.84,0,26,12,189.77,1.31,0.66,637200
2006-07-08,22,2.79,0,26,12,189.77,1.31,0.66,637200
2006-07-09,22,2.94,0,26,12,189.77,1.31,0.66,637200
2006-07-10,22,3.32,0,26,12,189.77,1.31,0.66,637200
2006-07-11,22,3.64,4.6,26,12,189.77,1.31,0.66,637200
2006-07-12,22,3.8,0,26,12,189.77,1.31,0.66,637200
2006-07-13,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-07-14,22,2.82,0,26,12,189.77,1.31,0.66,637200
2006-07-15,22,2.59,0,26,12,189.77,1.31,0.66,637200
2006-07-16,22,2.57,0,26,12,189.77,1.31,0.66,637200
2006-07-17,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-07-18,22,3.32,0,26,12,189.77,1.31,0.66,637200
2006-07-19,22,3.32,0,26,12,189.77,1.31,0.66,637200
2006-07-20,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-07-21,22,3.17,0,26,12,189.77,1.31,0.66,637200
2006-07-22,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-07-23,22,3.52,0,26,12,189.77,1.31,0.66,637200
2006-07-24,22,3.64,0,26,12,189.77,1.31,0.66,637200
2006-07-25,22,3.48,0,26,12,189.77,1.31,0.66,637200
2006-07-26,22,3.97,0,26,12,189.77,1.31,0.66,637200
2006-07-27,22,3.97,0,26,12,189.77,1.31,0.66,637200
2006-07-28,22,3.26,0,26,12,189.77,1.31,0.66,637200
2006-07-29,22,3.7,0,26,12,189.77,1.31,0.66,637200
2006-07-30,22,3.14,0,26,12,189.77,1.31,0.66,637200
2006-07-31,22,1.1,17.2,26,12,189.77,1.31,0.66,637200
2006-08-01,22,2.38,1.3,26,12,189.77,1.31,0.66,637200
2006-08-02,22,2.21,5.2,26,12,189.77,1.31,0.66,637200
2006-08-03,22,2.73,0,26,12,189.77,1.31,0.66,637200
2006-08-04,22,2.59,0,26,12,189.77,1.31,0.66,637200
2006-08-05,22,3.14,0,26,12,189.77,1.31,0.66,637200
2006-08-06,22,3.26,0,26,12,189.77,1.31,0.66,637200
2006-08-07,22,3.38,0,26,12,189.77,1.31,0.66,637200
2006-08-08,22,4.31,0,26,12,189.77,1.31,0.66,637200
2006-08-09,22,3.97,0,26,12,189.77,1.31,0.66,637200
2006-08-10,22,3.97,0,26,12,189.77,1.31,0.66,637200
2006-08-11,22,5.21,0,26,12,189.77,1.31,0.66,637200
2006-08-12,22,4.44,0,26,12,189.77,1.31,0.66,637200
2006-08-13,22,4.31,0,26,12,189.77,1.31,0.66,637200
2006-08-14,22,4.74,0,26,12,189.77,1.31,0.66,637200
2006-08-15,22,4.55,0,26,12,189.77,1.31,0.66,637200
2006-08-16,22,4.71,0,26,12,189.77,1.31,0.66,637200
2006-08-17,22,5.12,0,26,12,189.77,1.31,0.66,637200
2006-08-18,22,3.8,0,26,12,189.77,1.31,0.66,637200
2006-08-19,22,3.32,0,26,12,189.77,1.31,0.66,637200
